"id","role","phase","region","topic","question_en","question_es","answer_en","answer_es","references","ref_types"
"local-community-026","local-community","event","putumayo","evacuation","An avenida torrencial is coming down the Sangoyaco — what do I do right now?","Viene una avenida torrencial bajando del Sangoyaco — ¿qué hago ya?","Run uphill, perpendicular to the quebrada — never along it. Don't try to grab anything that takes more than 30 seconds; in Mocoa 2017 the wave brought rocks and mud, not just water, and reached barrios in minutes around midnight. Take only the kids, elders, documents and a flashlight. Avoid bridges, do not stop to film, and once on tierra alta stay there — there can be a second pulse. The 2017 event left 335 dead, 57 missing and 6 barrios totally destroyed; speed matters more than possessions.","Corra cuesta arriba, perpendicular a la quebrada — nunca por la quebrada. No agarre nada que se demore más de 30 segundos; en Mocoa 2017 la ola fue piedra y lodo, no solo agua, y llegó a los barrios en minutos cerca de medianoche. Lleve solo niños, mayores, documentos y una linterna. Evite puentes, no se pare a filmar, y una vez arriba quédese ahí — puede venir un segundo pulso. El 2017 dejó 335 muertos, 57 desaparecidos y 6 barrios destruidos por completo; vale más la rapidez que las cosas.","research/download-md/UNAL-Catastrofe-Mocoa.md|research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md|research/download-md/Mocoa-DiagnosticoRiesgos-2023.md","local|local|local"
"local-community-027","local-community","event","generic","evacuation","Can I go back for the cédula or the dog after I leave?","¿Puedo devolverme por la cédula o por el perro después de salir?","No. Once you have left the danger zone do not return — many of the deaths in floods and avenidas torrenciales are people who turned back for documents, animals or money. The cédula can be re-issued at the Registraduría for free in case of emergencia humanitaria; mascotas, if you can, take with you in the first move, but a returning trip is not worth a life. If you forgot something critical like medicine for a chronic disease, ask the Cruz Roja or the personería at the albergue — they coordinate replacements.","No. Una vez fuera de la zona de peligro no se devuelva — muchos de los muertos en inundaciones y avenidas torrenciales son los que se devolvieron por documentos, animales o plata. La cédula la repone gratis la Registraduría por emergencia humanitaria; las mascotas, si se puede, se sacan en el primer viaje, pero devolverse no vale una vida. Si dejó algo crítico como medicina para una enfermedad crónica, pídalo en la Cruz Roja o en la personería del albergue — ellos coordinan reposiciones.","research/humanitarian-aid-colombia/humanitarian-aid-context.md","local"
"local-community-028","local-community","event","generic","evacuation","Is it safe to cross a flooded street on foot or moto?","¿Es seguro atravesar una calle inundada a pie o en moto?","No. Even 30 cm of moving water can knock down an adult, and 50 cm can move a moto or a small car. You cannot see what is under — manhole open, rebar, electrocution risk if a wire is down, snakes, or contaminated water with mercury and waste. Look for a higher route or wait. In Bajo Putumayo and La Mojana the corriente carries logs, dead animals and parts of houses; in Mocoa the flow is mud and rocks that can break legs. The rule is simple: if you do not see the bottom, do not cross.","No. Bastan 30 cm de agua corriendo para tumbar a un adulto, y 50 cm para arrastrar una moto o un carro pequeño. Uno no ve qué hay debajo — alcantarilla abierta, varilla, riesgo de electrocución si hay un cable caído, culebras, agua con mercurio y desechos. Busque una ruta más alta o espere. En Bajo Putumayo y La Mojana la corriente baja con palos, animales muertos y pedazos de casa; en Mocoa baja con lodo y piedra que parten una pierna. La regla es simple: si no ve el fondo, no cruce.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md|research/download-md/UNAL-Catastrofe-Mocoa.md","local|local"
"local-community-029","local-community","event","la-mojana","shelter","Where do I go when there is no albergue?","¿A dónde voy cuando no hay albergue?","In La Mojana the situation in 2024 was that there was only one albergue temporal in Bolívar despite 2,600+ people evacuated, so most people stayed with family or built ranchos improvisados along the road, which is also dangerous when waters rise. First option is family or a vecino con casa de dos pisos; second option is the school, the church, or the salón comunal of the JAC, which you can request through the alcaldía. Tell the JAC where you went so the censo de afectados counts your family — being uncounted means no AHE comes.","En La Mojana la situación en 2024 fue que solo había un albergue temporal en Bolívar pese a 2.600+ evacuados, así que la mayoría se quedó con familia o armó ranchos improvisados por las orillas de la carretera, lo cual también es peligroso cuando el agua sube. Primera opción es donde un familiar o un vecino con casa de dos pisos; segunda es la escuela, la iglesia o el salón comunal de la JAC, que se pide por la alcaldía. Avísele a la JAC para dónde se fue para que el censo de afectados cuente a la familia — si no aparece en el censo, no llega la AHE.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local"
"local-community-030","local-community","event","putumayo","shelter","In Puerto Asís the albergue is full — what now?","En Puerto Asís el albergue está lleno — ¿qué hago ahora?","OCHA's July 2025 SitRep says only Puerto Asís has an albergue and that 6,000 families need cash de emergencia for alojamiento because there are no albergues in the other municipalities. Ask the alcaldía for cash transfer enrollment if available, otherwise stay with family in tierra firme and register your situation with the comisaría de familia or the personería. Sleeping in carpas improvisadas raises GBV risk and exposure to enfermedades, so insist that the response includes safe shelter for women and children. NRC, Consorcio MIRE and ACNUR support shelter in Putumayo through the ELC.","El SitRep de OCHA de julio 2025 dice que solo Puerto Asís tiene albergue y que se necesita cash de emergencia para 6.000 familias para alojarse porque no hay albergues en los otros municipios. Pida en la alcaldía si está abierta la inscripción a transferencia monetaria; si no, quédese donde un familiar en tierra firme y registre la situación en la comisaría de familia o la personería. Dormir en carpas improvisadas eleva el riesgo de VBG y la exposición a enfermedades, así que insista en que la respuesta incluya alojamiento seguro para mujeres y niños. NRC, Consorcio MIRE y ACNUR apoyan en alojamiento en Putumayo por el ELC.","research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md|research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local|local"
"local-community-031","local-community","event","generic","wash","The water in the well looks fine — can I drink it?","El agua del pozo se ve bien — ¿la puedo tomar?","No. Looking clear is not the same as being safe — flood water carries fecal contamination, sediment, mercury from minería ilegal, and pesticides. Hervir for at least one minute (rolling boil) or chlorinate (2 drops of chlorine 4-5% per litre, wait 30 minutes), and only then drink. After the 2024 floods 99% of households surveyed in La Mojana had no agua segura and the surface sources were contaminated. If the centro de salud or UNICEF/Acción contra el Hambre is handing out filtros or pastillas potabilizadoras, get them and use them.","No. Que se vea clara no quiere decir que esté segura — el agua de inundación lleva contaminación fecal, sedimento, mercurio de la minería ilegal y agroquímicos. Hervir mínimo un minuto a borbotones o clorar (2 gotas de cloro al 4-5% por litro y esperar 30 minutos), y solo ahí tomar. Después de las inundaciones de 2024 el 99% de los hogares encuestados en La Mojana no tenía agua segura y las fuentes de superficie estaban contaminadas. Si el centro de salud o UNICEF/Acción contra el Hambre está repartiendo filtros o pastillas potabilizadoras, agarre y úselos.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local"
"local-community-032","local-community","event","generic","health","Someone in the family has diarrhea after the flood — what do I do?","Alguien en la casa tiene diarrea después de la inundación — ¿qué hago?","Start oral rehydration immediately — Suero Oral from the centro de salud, or one litre of safe water + 6 small spoons of sugar + half a small spoon of salt — and keep giving small sips even if there is vomiting. Do not stop breastfeeding the baby. Take the person to the IPS or brigada de salud the same day; in flooded areas diarreas agudas, dengue, dermatosis and infecciones de la piel are the most common, especially in children. If there is blood in the stool, severe dehydration (no orina, ojos hundidos, llanto sin lágrimas) or fever > 39, that is an urgent referral, not a tomorrow problem.","Empiece con suero oral ya — Suero Oral del centro de salud, o un litro de agua segura + 6 cucharaditas de azúcar + media cucharadita de sal — y dele sorbitos seguidos aunque vomite. No le suspenda la teta al bebé. Lleve a la persona a la IPS o brigada de salud el mismo día; en zonas inundadas las diarreas agudas, el dengue, las dermatosis y las infecciones de piel son lo más común, sobre todo en niños. Si hay sangre en la deposición, deshidratación severa (no orina, ojos hundidos, llora sin lágrimas) o fiebre por encima de 39, es remisión urgente, no problema de mañana.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md|research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local|local"
"local-community-033","local-community","event","la-mojana","health","Is it safe to wade through the water to reach my house?","¿Es seguro caminar por el agua para llegar a mi casa?","Avoid it if at all possible. The water in La Mojana stands for months and is contaminated with sediment, fecal matter and mercury from minería ilegal; prolonged contact causes dermatosis, infecciones ginecológicas, hongos and infecciones de la piel — the CMGRD of Guaranda has flagged exactly this. If you must wade, use rubber boots that cover up to the knee, do not have open wounds exposed, wash with safe water and soap as soon as you get out, and do not let kids play in standing water. Tetanus, hepatitis A and typhoid are real risks in long-stagnant water.","Si se puede no lo haga. El agua en La Mojana queda parada por meses y lleva sedimento, materia fecal y mercurio de la minería ilegal; el contacto prolongado causa dermatosis, infecciones ginecológicas, hongos e infecciones de piel — el CMGRD de Guaranda ya alertó sobre esto. Si toca caminar, use botas de caucho hasta la rodilla, no entre con heridas abiertas expuestas, lávese con agua segura y jabón apenas salga, y no deje a los niños jugar en agua empozada. El tétanos, la hepatitis A y la fiebre tifoidea son riesgo real en agua parada por mucho tiempo.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local|local"
"local-community-034","local-community","event","generic","child-protection","How do I keep the kids safe in the albergue?","¿Cómo cuido a los niños en el albergue?","Never leave them unsupervised, even for a minute — overcrowded shelters elevate riesgo de violencia sexual, intrafamiliar and reclutamiento by armed groups, especially in Putumayo and conflict-overlapped zones in La Mojana. Keep them with you when you go to receive ayuda, register them with their full names in the censo of the albergue, and find the espacio amigable de niñez that UNICEF, Cruz Roja or Save the Children usually set up. If something happens or you suspect abuse, the comisaría de familia, ICBF or Defensoría del Pueblo are the rutas — do not handle it alone.","Nunca los deje solos, ni un minuto — los albergues hacinados aumentan el riesgo de violencia sexual, intrafamiliar y reclutamiento por grupos armados, sobre todo en Putumayo y en zonas de La Mojana con conflicto. Llévelos a su lado cuando vaya a recibir ayudas, inscríbalos con nombres completos en el censo del albergue, y busque el espacio amigable de niñez que UNICEF, Cruz Roja o Save the Children suelen montar. Si pasa algo o sospecha de abuso, la ruta es comisaría de familia, ICBF o Defensoría del Pueblo — no lo maneje solo.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md|research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md|research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local|local|local"
"local-community-035","local-community","event","generic","gbv","I am being harassed or threatened in the albergue — what is the route?","Me están acosando o amenazando en el albergue — ¿cuál es la ruta?","You are not alone and it is not your fault. Report to the personería or the comisaría de familia of the municipality, dial 155 (Línea VBG nacional) or 122, and ask the albergue's coordinador for a safe space. ONU Mujeres, UNFPA, Casa Amazonía and Alianza de Mujeres Tejedoras de Vida (in Putumayo) and ACH/Pastoral Social (in La Mojana) accompany cases of VBG. The OCHA SitRep already says albergue conditions raise the riesgo de violencia intrafamiliar y sexual, so authorities are supposed to have a ruta active — insist on it.","No está sola y no es su culpa. Reporte en la personería o la comisaría de familia del municipio, marque 155 (Línea VBG nacional) o 122, y pídale al coordinador del albergue un espacio seguro. ONU Mujeres, UNFPA, Casa Amazonía y la Alianza de Mujeres Tejedoras de Vida (en Putumayo) y ACH/Pastoral Social (en La Mojana) acompañan casos de VBG. El SitRep de OCHA ya dice que las condiciones del albergue elevan el riesgo de violencia intrafamiliar y sexual, así que las autoridades deberían tener la ruta activa — insista en que la apliquen.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md|research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md","local|local"
"local-community-036","local-community","event","la-mojana","wash","There is no working letrina at our shelter — what do we do?","No hay letrina sirviendo en el albergue — ¿qué hacemos?","Open defecation contaminates the water that everyone is going to drink, so do not let it become normal. Mark a temporary latrine far from cooking, wells and the agua corriente, with a hole at least 1 m deep and ash or earth thrown in after each use; coordinate with the JAC and the alcaldía for letrinas portátiles or kits sanitarios from UNICEF/Acción contra el Hambre/Sahed. In La Mojana the cluster WASH and ELC Córdoba have distributed kits since 2021; demand them through the censo. Wash hands with soap or ash before eating and after using the latrine — that single habit prevents most diarrheal disease.","Defecar al aire libre contamina el agua que todos van a tomar, así que no lo deje volverse normal. Marque una letrina temporal lejos de la cocina, los pozos y el agua corriente, con un hueco de mínimo 1 m de profundidad y echando ceniza o tierra después de cada uso; coordine con la JAC y la alcaldía letrinas portátiles o kits sanitarios de UNICEF/Acción contra el Hambre/Sahed. En La Mojana el clúster WASH y el ELC Córdoba han repartido kits desde 2021; pídalos a través del censo. Lávese las manos con jabón o ceniza antes de comer y después de la letrina — ese solo hábito previene la mayoría de las diarreas.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local|local"
"local-community-037","local-community","event","generic","communications","I cannot find a family member after the flood — where do I report?","No encuentro a un familiar después de la inundación — ¿dónde reporto?","Report immediately to the JAC and the personería so they include the name in the listado de desaparecidos and the censo. Call 132 (Cruz Roja) and ask for Restablecimiento de Contactos Familiares (RCF). Have a recent photo, the cédula number or registro civil, the address where the person was last seen, and what they were wearing. In Mocoa 2017 there were 57 disappeared and quick reporting helped reunify families; in La Mojana water displacement is more diffuse, so a person can be in another municipio's albergue without anyone knowing — the censo cruzado between alcaldías helps.","Reporte ya en la JAC y la personería para que el nombre entre al listado de desaparecidos y al censo. Llame al 132 (Cruz Roja) y pida Restablecimiento de Contactos Familiares (RCF). Tenga una foto reciente, el número de cédula o registro civil, la dirección donde lo vieron por última vez, y la ropa que llevaba. En Mocoa 2017 hubo 57 desaparecidos y el reporte rápido ayudó a reunificar familias; en La Mojana el desplazamiento por agua es más disperso, así que una persona puede estar en el albergue de otro municipio sin que nadie sepa — el censo cruzado entre alcaldías ayuda.","research/download-md/UNAL-Catastrofe-Mocoa.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
"local-community-038","local-community","event","generic","food-security","I have not eaten in two days and the kit has not arrived — what do I do?","Llevamos dos días sin comer y el kit no ha llegado — ¿qué hago?","Tell the JAC president and the alcaldía today, in writing if you can — the censo de afectados is what triggers the AHI/AHE. Ask if the alcaldía has activated the Plan de Contingencia and if the FNGRD has approved kits; in La Mojana 9,500 alimentary kits were activated by UNGRD in 2021-2022 but distribution is uneven. Cluster Seguridad Alimentaria (PMA, FAO, Acción contra el Hambre) and the Cruz Roja are the operational responders. Insist your name is in the registro and ask for an acta or comprobante so the entrega is traceable.","Avísele al presidente de la JAC y a la alcaldía hoy, por escrito si puede — el censo de afectados es lo que dispara la AHI/AHE. Pregunte si la alcaldía ya activó el Plan de Contingencia y si el FNGRD aprobó los kits; en La Mojana se activaron 9.500 kits alimentarios por la UNGRD en 2021-2022 pero la entrega es despareja. El Clúster de Seguridad Alimentaria (PMA, FAO, Acción contra el Hambre) y la Cruz Roja son los operadores. Insista en que su nombre quede en el registro y pida acta o comprobante para que la entrega sea trazable.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/download-md/CERF-2022-La-Mojana-Rapid-Response.md","local|local"
"local-community-039","local-community","event","la-mojana","food-security","The kit they brought has rice and oil but my child won't eat it — what do I do?","El kit que trajeron tiene arroz y aceite pero mi hijo no come eso — ¿qué hago?","Tell the cluster monitor or the entidad that delivered (Cruz Roja, ACH, PMA) — there are mecanismos de quejas y rendición de cuentas (AAP) so the next entrega can be adjusted. Children under 2, embarazadas and lactantes need fortified foods or specialised feeding (FBD, micronutrientes), not just basic rice; the cluster Nutrición and UNICEF have specific kits. If your child is losing weight, take them to the centro de salud for tamizaje nutricional — in 2024 the Cluster de Salud identified niños as the most vulnerable group with desnutrición, infecciones respiratorias and diarrea.","Avísele al monitor del clúster o a la entidad que entregó (Cruz Roja, ACH, PMA) — hay mecanismos de quejas y rendición de cuentas (AAP) para que la siguiente entrega se ajuste. Los menores de 2 años, embarazadas y lactantes necesitan alimentos fortificados o alimentación especializada (FBD, micronutrientes), no solo arroz básico; el clúster de Nutrición y UNICEF tienen kits específicos. Si el niño está bajando de peso, llévelo al centro de salud para tamizaje nutricional — en 2024 el Clúster de Salud identificó a los niños como el grupo más vulnerable con desnutrición, infecciones respiratorias y diarrea.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md|research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local|local"
"local-community-040","local-community","event","generic","cash-transfers","They are giving cash transfers — how do I get on the list?","Están dando transferencias en efectivo — ¿cómo entro a la lista?","Show up to the censo with cédula and registro civil of every household member, and answer all the questions even if some are uncomfortable — household composition determines the monto. Some operadores (PMA, ACH, NRC, ACNUR, IOM) use SISBEN, RUV or biometric verification. In Putumayo 2025 OCHA explicitly recommended cash de emergencia for ~6,000 families because there are not enough albergues. If you don't have a bank account, the alcaldía and the operador can set up a billetera digital (Daviplata, Movii) or a giro through Western Union/Efecty.","Vaya al censo con cédula y registro civil de cada persona de la casa, y responda todas las preguntas aunque alguna incomode — la composición del hogar define el monto. Algunos operadores (PMA, ACH, NRC, ACNUR, OIM) usan SISBEN, RUV o verificación biométrica. En Putumayo 2025 OCHA recomendó explícitamente cash de emergencia para unas 6.000 familias porque no hay albergues suficientes. Si no tiene cuenta bancaria, la alcaldía y el operador pueden abrir una billetera digital (Daviplata, Movii) o un giro por Western Union/Efecty.","research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md","local"
"local-community-041","local-community","event","generic","data-information","Why do they keep asking my data and what happens if I don't give it?","¿Por qué me piden los datos varias veces y qué pasa si no los doy?","Several entidades — alcaldía, UNGRD, Unidad para las Víctimas, Cruz Roja, ONG — each have their own censo, which is part of why it feels repetitive. Without your data on the censo there is no AHI/AHE, no kit, no cash. You have rights: the entidad must explain what they will use it for, who has access, and how long they keep it (ley 1581 de 2012). Don't give your information to people who do not identify themselves with credencial; check the chaleco/identification first. In La Mojana, JAC cross-checks of the censo have helped avoid double-counting.","Varias entidades — alcaldía, UNGRD, Unidad para las Víctimas, Cruz Roja, ONG — manejan censos propios, por eso parece repetido. Sin sus datos en el censo no hay AHI/AHE, ni kit, ni cash. Tiene derechos: la entidad debe explicar para qué los va a usar, quién accede, y por cuánto tiempo los guarda (ley 1581 de 2012). No le dé información a quien no se identifique con credencial; pida ver el chaleco. En La Mojana los cruces de censo entre las JAC han ayudado a evitar duplicidades.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
"local-community-042","local-community","event","putumayo","health","The road is closed by deslizamiento and someone needs medical attention — what do I do?","Cerraron la vía por deslizamiento y alguien necesita atención médica — ¿qué hago?","Call 125 / 123 / Cruz Roja and explain you are isolated; in Putumayo 2025 the cierre of the vía Mocoa-Pasto and the loss of the puente sobre el Río Negro left zones cut off, and Defensa Civil and Cruz Roja moved patients with helicópteros and via fluvial. If it is a parto, hemorragia, IAM or a wound that won't stop bleeding, that justifies an evacuación medicalizada. Telesalud through the EPS or hospital regional can guide while you wait. Indigenous communities should also call the autoridad propia and the IPS indígena which often coordinate alongside.","Llame al 125 / 123 / Cruz Roja y explique que están aislados; en Putumayo 2025 el cierre de la vía Mocoa-Pasto y la pérdida del puente sobre el Río Negro dejaron zonas incomunicadas, y Defensa Civil y Cruz Roja sacaron pacientes en helicóptero y por vía fluvial. Si es un parto, hemorragia, infarto o herida que no para de sangrar, eso justifica una evacuación medicalizada. La telesalud por la EPS o el hospital regional orienta mientras llega ayuda. Las comunidades indígenas también llamen a la autoridad propia y a la IPS indígena, que muchas veces coordinan.","research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md","local"
"local-community-043","local-community","event","la-mojana","food-security","The water won't go down and I have no income — what do I do for the next month?","El agua no baja y no tengo ingreso — ¿qué hago el próximo mes?","La Mojana floods last months, not days, and people end up agotando reservas de arroz y maíz and selling animales at very low prices. Register with the alcaldía and AUNAP/ICA so you are in the line for the Fondo de Apoyo Agropecuario, ask the cluster Recuperación Temprana about cash for work or vouchers, and consider seasonal work in nearby municipios. PMA cash transfers are the fastest route if available. Coordinate through the JAC for community kitchens (ollas comunitarias) so no household runs out alone — that is one of the practices the AAP/Flagship recommended after 2021.","Las inundaciones de La Mojana duran meses, no días, y la gente termina acabando reservas de arroz y maíz y vendiendo animales a precios muy bajos. Inscríbase en la alcaldía y AUNAP/ICA para estar en la línea del Fondo de Apoyo Agropecuario, pregunte al clúster de Recuperación Temprana por cash for work o bonos, y considere jornal en municipios vecinos. Las transferencias del PMA son la vía más rápida si están abiertas. Coordine con la JAC ollas comunitarias para que ningún hogar quede solo — esa fue una de las prácticas que la metodología AAP/Flagship recomendó después de 2021.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md|research/download-md/CERF-2022-La-Mojana-Rapid-Response.md|research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local|local|local"
"local-community-044","local-community","event","generic","education","School is closed — what do I do with the kids?","La escuela está cerrada — ¿qué hago con los pelados?","Ask if the secretaría de educación municipal or departamental has activated educación en emergencias — UNICEF and Save the Children support espacios temporales de aprendizaje in albergues. In La Mojana 2025 about 6,200 students faced barreras a la educación and 8 institutions were affected in San Benito Abad alone, plus 10 in Guaranda and 9 in Majagual. Push the JAC and alcaldía for an alternative space — church, salón comunal, casa de la cultura — and ask for material escolar from UNICEF or NRC. Keep a basic routine: reading, math problems, drawing — even an hour a day prevents desescolarización.","Pregunte si la secretaría de educación municipal o departamental activó educación en emergencias — UNICEF y Save the Children apoyan espacios temporales de aprendizaje en albergues. En La Mojana 2025 unos 6.200 estudiantes enfrentaron barreras a la educación y solo en San Benito Abad 8 instituciones fueron afectadas, más 10 en Guaranda y 9 en Majagual. Empuje a la JAC y la alcaldía para un espacio alterno — iglesia, salón comunal, casa de la cultura — y pida material escolar a UNICEF o NRC. Mantenga rutina básica: leer, problemas de matemáticas, dibujo — aunque sea una hora al día evita la desescolarización.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md","local|local"
"local-community-045","local-community","event","generic","mental-health","I cannot stop crying or sleeping — is that normal?","No puedo dejar de llorar o de dormir — ¿es normal?","Yes, that reaction after a flood is normal — losing a house, animals or a person triggers stress agudo, ansiedad, depresión and even ideación suicida; CMGRDs in La Mojana have flagged exactly this. Talk to someone you trust, sleep when you can, eat what you can, and move your body even a little. If after two weeks the symptoms keep blocking your life, ask for atención psicosocial through the EPS, the IPS, the centro de salud, OPS or MSF in some Putumayo zones. Línea 106 (línea de la salud mental Bogotá) y 192 (línea nacional 'Bienestar Mental') están abiertas — usarlas no es debilidad.","Sí, después de una inundación esa reacción es normal — perder casa, animales o una persona desencadena estrés agudo, ansiedad, depresión e incluso ideación suicida; los CMGRD de La Mojana lo han alertado. Hable con alguien de confianza, duerma cuando pueda, coma lo que pueda, y mueva el cuerpo aunque sea un poco. Si pasadas dos semanas los síntomas siguen bloqueándole la vida, pida atención psicosocial por la EPS, la IPS, el centro de salud, la OPS o MSF en algunas zonas de Putumayo. Las líneas 106 (Bogotá) y 192 ('Bienestar Mental') están abiertas — usarlas no es debilidad.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local|local"
"local-community-046","local-community","post","generic","censo","How do I make sure my family is in the censo?","¿Cómo me aseguro de que mi familia está en el censo?","Go to the alcaldía or the punto de atención del CMGRD with cédula, registro civil de los menores and the address before, sanitario carnet de la EPS if you have it, and ask to be registered in the censo de afectados. Get a copy or número de radicado of your registration; without that piece of paper there is no AHI from the Unidad para las Víctimas (if you are also víctima del conflicto) and no AHE from UNGRD. The JAC of your community should have its own list and cross-check it with the alcaldía — in Guaranda this practice has reduced double-counting and improved coverage.","Vaya a la alcaldía o al punto de atención del CMGRD con cédula, registro civil de los menores y la dirección de antes, carné de la EPS si lo tiene, y pida que lo registren en el censo de afectados. Pida copia o número de radicado del registro; sin ese papel no hay AHI por la Unidad para las Víctimas (si además es víctima del conflicto) ni AHE por la UNGRD. La JAC de su comunidad debería tener su propia lista y cruzarla con la alcaldía — en Guaranda esa práctica ha reducido duplicados y mejorado cobertura.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
"local-community-047","local-community","post","generic","ahi-ahe","What is the difference between AHI and AHE and which one applies to me?","¿Cuál es la diferencia entre AHI y AHE y cuál me toca?","AHI (Atención y Ayuda Humanitaria Inmediata) is for víctimas del conflicto armado, paid by the alcaldía with subsidiariedad of gobernación and Unidad para las Víctimas — it covers food, kit de aseo, kit de cocina, alojamiento transitorio, atención médica, transporte de emergencia. AHE (Asistencia Humanitaria de Emergencia) by UNGRD is for desastres naturales like floods. If you are doubly affected — víctima del conflicto and now flooded — you can be in both rutas; in Putumayo and parts of La Mojana this is common. Ask the personería to clarify which fits your case and to make the declaración if needed.","AHI (Atención y Ayuda Humanitaria Inmediata) es para víctimas del conflicto armado, la paga la alcaldía con subsidiariedad de la gobernación y la Unidad para las Víctimas — cubre alimentación, kit de aseo, kit de cocina, alojamiento transitorio, atención médica, transporte de emergencia. La AHE (Asistencia Humanitaria de Emergencia) de la UNGRD es para desastres naturales como las inundaciones. Si está afectada por las dos cosas — víctima del conflicto y ahora inundada — puede estar en las dos rutas; en Putumayo y partes de La Mojana eso es común. Pídale a la personería que aclare cuál aplica y que tome la declaración si toca.","research/humanitarian-aid-colombia/humanitarian-aid-context.md|https://www.unidadvictimas.gov.co/wp-content/uploads/2024/03/Orientaciones-para-la-entrega-y-reporte-de-AHI_compressed-1.pdf","local|cloud"
"local-community-048","local-community","post","generic","ahi-ahe","Where do I go to make the declaración as víctima if the flood happened in conflict zone?","¿Dónde hago la declaración como víctima si la emergencia fue en zona de conflicto?","Go to the personería municipal or the Defensoría del Pueblo to take your declaración — it is free and they have to receive it. The MP entity sends it to the Unidad para las Víctimas, which decides on inscripción in the RUV (Registro Único de Víctimas). If your community in Putumayo (Puerto Asís, Puerto Leguízamo, Valle del Guamuez) or Bajo Cauca / Mojana experienced confinamiento, desplazamiento, restricciones a la movilidad, reclutamiento or amenaza in addition to the flood, those are hechos victimizantes that should be in the declaración. Take the cédula and any proof you have.","Vaya a la personería municipal o a la Defensoría del Pueblo a tomar la declaración — es gratis y la deben recibir. El MP envía a la Unidad para las Víctimas, que decide la inscripción en el RUV (Registro Único de Víctimas). Si su comunidad en Putumayo (Puerto Asís, Puerto Leguízamo, Valle del Guamuez) o en Bajo Cauca/Mojana vivió confinamiento, desplazamiento, restricciones a la movilidad, reclutamiento o amenaza además de la inundación, esos son hechos victimizantes que deben quedar en la declaración. Lleve cédula y cualquier prueba que tenga.","research/humanitarian-aid-colombia/humanitarian-aid-context.md|research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local|local"
"local-community-049","local-community","post","la-mojana","wash","The water is leaving but everything is full of mud — how do I clean safely?","El agua se está yendo pero todo está lleno de lodo — ¿cómo limpio sin enfermarme?","Use rubber boots, guantes, manga larga and a mask; the lodo of La Mojana carries fecal waste, mercury, dead animals and biological contaminants. Throw out food that touched flood water, including sealed cans that look damaged. Wash surfaces with diluted bleach (1 cup of chlorine per 5 litres of water), let it dry and ventilate. Burn or bury rotten food and dead animals far from the well. Update tetanus vaccine and ask the centro de salud about leptospirosis if you had open wounds in contact with water; that is a common post-flood enfermedad in tropical zones.","Póngase botas de caucho, guantes, manga larga y tapabocas; el lodo de La Mojana trae materia fecal, mercurio, animales muertos y contaminantes biológicos. Bote la comida que tocó agua, incluso enlatados que se vean dañados. Lave las superficies con cloro diluido (un pocillo de cloro por cada 5 litros de agua), deje secar y ventile. Queme o entierre comida podrida y animales muertos lejos del pozo. Actualice la vacuna del tétanos y pregunte en el centro de salud por leptospirosis si tuvo heridas abiertas en contacto con agua; es una enfermedad común post-inundación en el trópico.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local"
