id,role,phase,region,topic,question_en,question_es,answer_en,answer_es,references,ref_types
"humanitarian-staff-021","humanitarian-staff","event","la-mojana","health","How does PAHO/OPS structure the Health Cluster response in protracted La Mojana flooding?","¿Cómo estructura OPS la respuesta del clúster Salud en la inundación prolongada de La Mojana?","PAHO/OPS leads Health and supports MoH IPS where they collapse. Priority interventions during La Mojana floods: (i) reactivate EWARS for diarrhea, ARI, dengue, leptospirosis, dermatitis (CMGRD Guaranda has flagged increase in diarrhea, gynaecological infections, dermatosis); (ii) deploy mobile health brigades to communities cut off by water (Santa Elena Majagual ~200 confined); (iii) chronic-disease medication delivery to elderly trapped in flooded zones — adapt AHI to include essential medicines; (iv) MHPSS — interdisciplinary teams (mental health, social work, psychology) given high anxiety, depression and ideación suicida. The 2022 CERF (22-RR-WHO-031, $485k) reached 43,809 people with health.","OPS lidera Salud y apoya las IPS del MinSalud donde colapsan. Intervenciones prioritarias en inundación La Mojana: (i) reactivar EWARS para EDA, IRA, dengue, leptospirosis, dermatosis (el CMGRD Guaranda alertó aumento de diarrea, infecciones ginecológicas, dermatosis); (ii) desplegar brigadas móviles a comunidades aisladas por agua (Santa Elena Majagual ~200 confinados); (iii) entrega de medicamentos para enfermedades crónicas a personas mayores atrapadas — adaptar AHI para incluir medicamentos esenciales; (iv) SMAPS — equipos interdisciplinarios (salud mental, trabajo social, psicología) dada la alta ansiedad, depresión y eventos de ideación suicida. El CERF 2022 (22-RR-WHO-031, $485k) alcanzó 43.809 personas en salud.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md|research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local|local"
"humanitarian-staff-022","humanitarian-staff","event","putumayo","health","How does OPS handle the Health Cluster after a Mocoa-type flash flood?","¿Cómo maneja OPS el clúster Salud tras una avenida torrencial tipo Mocoa?","Mocoa 2017 was a mass-casualty event (335 fatalities, 57 disappeared, 400+ wounded). Health priorities first 72h: trauma triage, surgical capacity reinforcement, mass-casualty management, dignified body management with Forensic / Medicina Legal. Post-acute: reactivation of damaged health centers; vector-borne and waterborne disease surveillance; MHPSS for survivors and responders (large MHPSS gap noted in 2017). Learn the lesson: Mocoa hospital was overwhelmed and lacked MHPSS surge — pre-position MHPSS roster with PAHO + Cruz Roja + MSF as standby.","Mocoa 2017 fue evento de víctimas masivas (335 fallecidos, 57 desaparecidos, 400+ heridos). Prioridades en salud primeras 72h: triage de trauma, refuerzo de capacidad quirúrgica, manejo de víctimas masivas, manejo digno de cadáveres con Medicina Legal. Post-aguda: reactivación de centros de salud dañados; vigilancia de ETV y transmisión hídrica; SMAPS para sobrevivientes y respondientes (gran brecha SMAPS en 2017). Lección aprendida: el hospital de Mocoa fue desbordado y faltó refuerzo SMAPS — preposicione roster SMAPS con OPS + Cruz Roja + MSF como standby.","research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md|research/download-md/UNAL-Catastrofe-Mocoa.md","local|local|local"
"humanitarian-staff-023","humanitarian-staff","event","generic","wash","What WASH minimum package does UNICEF deploy in flood-affected schools and albergues?","¿Qué paquete WASH mínimo despliega UNICEF en escuelas y albergues afectados por inundación?","Per the CERF 22-RR-CEF-055 La Mojana experience: (i) rehabilitate aqueducts (7 rural aqueducts gave water access to 7,035 people); (ii) install sanitary batteries and handwashing stations in schools (6 schools, 1,817 students); (iii) household water filters (1,666 families); (iv) family hygiene kits (2,111 families); (v) train rural water committees (110 people / 7 committees) for sustainability. In albergues, ensure latrine sex separation, handwashing per Sphere ratios, secure water points, and menstrual hygiene management. Coordinate with PAHO water-quality monitoring.","Según experiencia del CERF 22-RR-CEF-055 en La Mojana: (i) rehabilitar acueductos (7 acueductos rurales dieron acceso a 7.035 personas); (ii) instalar baterías sanitarias y lavamanos en escuelas (6 escuelas, 1.817 estudiantes); (iii) filtros caseros (1.666 familias); (iv) kits de higiene familiar (2.111 familias); (v) capacitar comités rurales de agua (110 personas / 7 comités) para sostenibilidad. En albergues asegure separación por sexo de letrinas, lavamanos según ratios Sphere, puntos seguros de agua y manejo de higiene menstrual. Coordine con monitoreo de calidad de agua de OPS.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md","local"
"humanitarian-staff-024","humanitarian-staff","event","putumayo","protection","How do I coordinate Protection Cluster response when Murui Muina communities exercise indigenous autonomy?","¿Cómo coordino la respuesta del clúster Protección cuando las comunidades Murui Muina ejercen autonomía indígena?","Murui Muina autonomous response in Puerto Leguízamo (May 2025 confinement) is a precedent: humanitarian actors do not substitute autonomous governance, they accompany it. Coordinate with cabildos and OPIAC; protection actions follow consulta previa principles; respect rutas propias for child protection; integrate Defensoría's enfoque étnico in any GBV referral; use MAPP-OEA observation if conflict-overlap is severe. Document confinements via OCHA reporte de confinamiento (2025 Putumayo example exists). Avoid Western-individualist framing — collective rights and territorial integrity precede individual case management.","La respuesta autónoma Murui Muina en Puerto Leguízamo (confinamiento mayo 2025) es precedente: los actores humanitarios no sustituyen el gobierno autónomo, lo acompañan. Coordine con cabildos y OPIAC; las acciones de protección siguen principios de consulta previa; respete rutas propias en protección de niñez; integre el enfoque étnico de la Defensoría en cualquier remisión VBG; use observación de MAPP-OEA si la superposición con conflicto es severa. Documente los confinamientos vía reporte de confinamiento OCHA (existe modelo Putumayo 2025). Evite el marco individualista occidental — los derechos colectivos y la integridad territorial preceden el manejo individual de casos.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md|research/water-crisis-colombia.md","local|local"
"humanitarian-staff-025","humanitarian-staff","event","generic","gbv","What is the GBV AoR's first-week minimum response in flood emergencies?","¿Cuál es la respuesta mínima de la primera semana de la AoR de VBG en emergencias por inundación?","Within 72h activate the GBV AoR (under Protection, led by UNFPA + ONU Mujeres in Colombia): (i) confirm/restore the ruta de atención a sobrevivientes per municipality (Comisaría de Familia, Fiscalía SAU, IPS); (ii) deploy dignity kits with hygiene, underwear, flashlight, whistle; (iii) ensure albergues meet GBV-safe-design (sex-separated WASH, lighting, lockable areas); (iv) brief all responders on PSEA; (v) safe disclosure points and clinical management of rape (CMR) at IPS. Per Putumayo 2025: 1,116 GBV/intrafamiliar cases concentrated in Mocoa, Puerto Asís, Valle del Guamuez — pre-existing pathways must be reactivated immediately.","En 72h active la AoR VBG (bajo Protección, lid. UNFPA + ONU Mujeres en Colombia): (i) confirme/restablezca la ruta de atención a sobrevivientes por municipio (Comisaría de Familia, SAU Fiscalía, IPS); (ii) despliegue kits de dignidad con higiene, ropa interior, linterna, pito; (iii) asegure que los albergues cumplan diseño seguro VBG (WASH separado por sexo, iluminación, áreas con cerradura); (iv) capacite a respondientes en PSEA; (v) puntos seguros de divulgación y manejo clínico de violación (MCV) en IPS. Por Putumayo 2025: 1.116 casos VBG/intrafamiliar concentrados en Mocoa, Puerto Asís, Valle del Guamuez — las rutas preexistentes deben reactivarse de inmediato.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local"
"humanitarian-staff-026","humanitarian-staff","event","generic","child-protection","What does the Child Protection AoR prioritize in the first weeks?","¿Qué prioriza la AoR de Protección de Niñez en las primeras semanas?","UNICEF leads Child Protection AoR with ICBF, Save the Children, NRC, World Vision. First-week priorities: (i) family tracing and reunification (Cruz Roja Restablecimiento de Contactos Familiares is the operational arm); (ii) Espacios Amigables para la Niñez (Child-Friendly Spaces) at major albergues; (iii) MHPSS intake for niños/niñas/adolescentes; (iv) prevention of recruitment, use and utilization (RUU) — especially in Putumayo where 21 RUU cases were reported in 2024 alone, 35 in first semester 2025 nationally with high indigenous representation; (v) Mine Risk Education (DAICMA + UNMAS) where flooding may displace ERW.","UNICEF lidera la AoR de Protección de Niñez con ICBF, Save the Children, NRC, World Vision. Prioridades primera semana: (i) Restablecimiento de Contactos Familiares y reunificación (Cruz Roja brazo operativo); (ii) Espacios Amigables para la Niñez en albergues mayores; (iii) recepción SMAPS para niños, niñas y adolescentes; (iv) prevención de reclutamiento, uso y utilización (RUU) — en Putumayo se reportaron 21 casos RUU solo en 2024, 35 en el primer semestre 2025 a nivel nacional con alta representación indígena; (v) Educación en Riesgo de Minas (DAICMA + UNMAS) donde la inundación pueda desplazar AEI.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local"
"humanitarian-staff-027","humanitarian-staff","event","generic","shelter","Who leads Shelter and CCCM in Colombia and what is the cluster minimum?","¿Quién lidera Albergue y CCCM en Colombia y cuál es el mínimo del clúster?","IOM leads the merged Shelter and Settlements/CCCM Cluster (with IFRC). Minimum response: (i) habitability assessment of collective shelters (existing facilities in Putumayo and La Mojana often substandard); (ii) NFI kits (hammocks, blankets, mats, kitchen sets); (iii) site coordination/management with sex-separated areas, complaints mechanisms; (iv) short-term accommodation in hotels/rented for vulnerability cases; (v) rental assistance for protracted needs. CCCM partners must train local governments and WLO/OPD on shelter management. La Mojana 2024 ACAPS noted ~400 kits not delivered in time to Mamón, Pumpuma, Los Ossas (Majagual) — logistics failure to avoid.","La OIM lidera el clúster fusionado Albergue y Asentamientos/CCCM (con IFRC). Respuesta mínima: (i) evaluación de habitabilidad de albergues colectivos (en Putumayo y La Mojana muchas veces sub-estándar); (ii) kits NFI (hamacas, frazadas, esteras, menaje); (iii) coordinación/manejo de sitio con áreas separadas por sexo, mecanismos de quejas; (iv) alojamiento de corto plazo en hoteles/arrendamiento para casos de vulnerabilidad; (v) auxilios de arriendo para necesidades prolongadas. Los socios CCCM deben capacitar a gobiernos locales y a WLO/OPD en manejo de albergue. ACAPS La Mojana 2024 notó que ~400 kits no llegaron a tiempo a Mamón, Pumpuma, Los Ossas (Majagual) — falla logística a evitar.","research/download-md/IOM-Colombia-Crisis-Response-Plan-2025.md|research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local|local"
"humanitarian-staff-028","humanitarian-staff","event","generic","education","How does Education in Emergencies prevent children from dropping out during prolonged floods?","¿Cómo previene Educación en Emergencias la deserción escolar durante inundaciones prolongadas?","UNICEF + Save + NRC co-lead EiE. Standard package: (i) Temporary Learning Spaces (TLS / Espacios Temporales de Aprendizaje) when schools are flooded or used as albergues; (ii) school-WASH rehabilitation (CERF 22-RR-CEF-055 rehabbed 6 schools in La Mojana); (iii) catch-up programmes; (iv) teacher MHPSS; (v) school-feeding linkage with PAE. La Mojana 2025 has 6,200+ students at risk; 8 schools flooded in San Benito Abad, 10 in Guaranda, 9 in Majagual. Putumayo 2025: 7 institutions interrupted in Cartagena del Chairá, San Vicente del Caguán, Solano. Coordinate with Secretaría de Educación and Min Educación for academic-calendar adjustments.","UNICEF + Save + NRC co-lideran EeE. Paquete estándar: (i) Espacios Temporales de Aprendizaje (ETA / TLS) cuando las escuelas están inundadas o son usadas como albergues; (ii) rehabilitación WASH escolar (el CERF 22-RR-CEF-055 rehabilitó 6 escuelas en La Mojana); (iii) programas de nivelación; (iv) SMAPS para docentes; (v) articulación con PAE para alimentación escolar. La Mojana 2025 tiene 6.200+ estudiantes en riesgo; 8 escuelas inundadas en San Benito Abad, 10 en Guaranda, 9 en Majagual. Putumayo 2025: 7 instituciones interrumpidas en Cartagena del Chairá, San Vicente del Caguán, Solano. Coordine con Secretaría de Educación y MinEducación para ajustes al calendario académico.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md|research/download-md/CERF-2022-La-Mojana-Rapid-Response.md","local|local|local"
"humanitarian-staff-029","humanitarian-staff","event","generic","coordination","How do I run civil-military coordination during flood response?","¿Cómo conduzco la coordinación civil-militar durante la respuesta a inundación?","Apply IASC civil-military coordination guidelines and Colombian humanitarian principles. The military (FFAA, Armada Nacional, FAC) often provides search-rescue, transport (helicopters, boats), debris clearance — accept these as last-resort logistical assets when civilian capacity is insufficient. Always retain humanitarian space: do not co-locate; do not transport humanitarian goods on combatant assets in conflict-overlap zones (Putumayo); do not allow joint visibility with armed actors. UNGRD coordinates the national civil-military layer through the SNGRD. Document any reception of military assistance per IASC guidelines (Oslo / non-binding).","Aplique las guías IASC de coordinación civil-militar y los principios humanitarios colombianos. La fuerza pública (FFMM, Armada, FAC) muchas veces aporta búsqueda-rescate, transporte (helicópteros, lanchas), limpieza de escombros — acéptelo como último recurso logístico cuando la capacidad civil sea insuficiente. Mantenga el espacio humanitario: no co-localizarse; no transportar bienes humanitarios en activos de combatientes en zonas con conflicto (Putumayo); no permitir visibilidad conjunta con actores armados. UNGRD coordina la capa civil-militar nacional vía el SNGRD. Documente cualquier recepción de asistencia militar según guías IASC (Oslo / no vinculantes).","research/humanitarian-aid-colombia/humanitarian-aid-context.md","local"
"humanitarian-staff-030","humanitarian-staff","event","putumayo","armed-conflict-overlap","How do I negotiate humanitarian access in Bajo Putumayo during floods?","¿Cómo negocio acceso humanitario en Bajo Putumayo durante inundaciones?","Bajo Putumayo (Puerto Asís, Puerto Leguízamo, Valle del Guamuez, San Miguel) is contested between EMC factions and Comandos de la Frontera. Access negotiation principles: (i) ICRC has the leading interlocutor mandate — engage early; (ii) MAPP-OEA observation can de-risk; (iii) brand visibility of humanitarian convoys per cluster (no FFAA escorts where avoidable); (iv) two-way communication with cabildos and JACs as community guarantors; (v) move during agreed corridors and timing windows; (vi) document access events for the OCHA Access Tool — Putumayo had 3,249 mobility-restriction-affected people in 2025. Never negotiate with armed actors via UN agencies directly — refer to ICRC and HC.","Bajo Putumayo (Puerto Asís, Puerto Leguízamo, Valle del Guamuez, San Miguel) está disputado entre facciones EMC y Comandos de la Frontera. Principios de negociación de acceso: (i) el CICR tiene el mandato de interlocutor — involucrarlo temprano; (ii) la observación MAPP-OEA puede mitigar riesgo; (iii) visibilidad de marca de los convoyes humanitarios por clúster (sin escolta de FFMM cuando sea evitable); (iv) comunicación bidireccional con cabildos y JACs como garantes comunitarios; (v) moverse en corredores y ventanas de tiempo acordadas; (vi) documente eventos de acceso para el OCHA Access Tool — Putumayo tuvo 3.249 personas afectadas por restricciones a la movilidad en 2025. Nunca negocie con actores armados directamente vía agencias ONU — remita al CICR y a la HC.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local"
"humanitarian-staff-031","humanitarian-staff","event","la-mojana","armed-conflict-overlap","How do I respond when AGC or ELN extort dike contractors and limit our access in La Mojana?","¿Cómo respondo cuando AGC o ELN extorsionan a contratistas del dique y limitan nuestro acceso en La Mojana?","Recognize that La Mojana sits in a pluri-armed-actor context (AGC, ELN, residual GAOs) along Sucre/Bolívar/Antioquia. Three-track response: (i) ICRC for principled access dialogue; (ii) advocate via OCHA briefings to UNGRD and Procuraduría (Sept 2025 Procuraduría intervention is precedent — UNGRD ordered to adopt urgent measures); (iii) protect humanitarian partners — verify implementing partners' due-diligence and Do No Harm. Communications strategy: separate humanitarian work from infrastructure works contractually managed by Fondo Adaptación; do not amplify FFAA presence in protection-by-presence narratives. Maintain the staff-security cell SOPs.","Reconozca que La Mojana es contexto pluri-armado (AGC, ELN, GAO residuales) en Sucre/Bolívar/Antioquia. Respuesta de tres pistas: (i) CICR para diálogo de acceso por principios; (ii) incidencia vía briefings de OCHA a la UNGRD y Procuraduría (la intervención de la Procuraduría de sept 2025 es precedente — ordenó a UNGRD adoptar medidas urgentes); (iii) proteja a los socios — verifique due-diligence y Do No Harm de socios implementadores. Estrategia de comunicación: separe el trabajo humanitario de las obras de infraestructura gestionadas contractualmente por Fondo Adaptación; no amplifique la presencia de FFMM en narrativas de protección-por-presencia. Mantenga las SOP del cell de seguridad.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md|research/water-crisis-colombia.md","local|local"
"humanitarian-staff-032","humanitarian-staff","event","generic","data-information","How do I run a Multi-Sector Initial Rapid Assessment (MIRA) in the first 7-10 days?","¿Cómo conduzco una Evaluación Rápida Multisectorial (MIRA) en los primeros 7-10 días?","Convene a MIRA team led by OCHA + cluster focal points within 72h. Three pillars: secondary-data review (UMAIC + IDEAM + UNGRD EDAN drafts + media); community-level qualitative (focus groups in albergues and accessible communities, with sex/age/ethnic breakdown); key informant interviews (alcaldía, IPS, MoH, Defensoría). Outputs: severity ranking by municipality, immediate priority needs by cluster, access-and-coverage gap map. Mocoa 2017 lesson: rapid assessment must be iterative — figures changed daily for weeks. La Mojana lesson: cross JAC counts vs municipal censos to avoid duplication (Guaranda did this in 2024).","Convoque un equipo MIRA liderado por OCHA + puntos focales de clúster en 72h. Tres pilares: revisión de datos secundarios (UMAIC + IDEAM + EDAN preliminares de UNGRD + medios); cualitativo a nivel comunitario (grupos focales en albergues y comunidades accesibles, con desglose por sexo/edad/etnia); entrevistas a informantes clave (alcaldía, IPS, MinSalud, Defensoría). Productos: ranking de severidad por municipio, necesidades prioritarias inmediatas por clúster, mapa de brechas de acceso y cobertura. Lección Mocoa 2017: la evaluación rápida debe ser iterativa — las cifras cambiaron diariamente por semanas. Lección La Mojana: cruce conteos JAC con censos municipales para evitar duplicación (Guaranda lo hizo en 2024).","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
"humanitarian-staff-033","humanitarian-staff","event","generic","coordination","How do I keep a CMGRD-CDGRD-UNGRD information loop open from an ELC?","¿Cómo mantengo un bucle de información CMGRD-CDGRD-UNGRD abierto desde un ELC?","Anchor in the SNGRD architecture: CMGRD (municipal) → CDGRD (departmental) → UNGRD (national). At ELC level, the OCHA HoSO maintains daily contact with CDGRD director and weekly with UNGRD subdirección de manejo. Practical mechanisms: (i) jointly chair CDGRD reuniones extraordinarias when calamidad pública declared; (ii) feed UMAIC consolidations into UNGRD's national PMU; (iii) request EDAN packets from CMGRDs and reconcile with cluster figures; (iv) for La Mojana cross with Plan Mojana / Fondo Adaptación; (v) for Putumayo cross with ODGRD del Putumayo and Defensoría. Document any access denial or data refusal.","Apóyese en la arquitectura SNGRD: CMGRD (municipal) → CDGRD (departamental) → UNGRD (nacional). A nivel ELC, el HoSO de OCHA mantiene contacto diario con el director del CDGRD y semanal con la subdirección de manejo de UNGRD. Mecanismos prácticos: (i) co-presidir las reuniones extraordinarias del CDGRD cuando se declare calamidad pública; (ii) alimentar las consolidaciones UMAIC en el PMU nacional de la UNGRD; (iii) solicitar paquetes EDAN de los CMGRD y reconciliarlos con cifras de clúster; (iv) para La Mojana cruce con Plan Mojana / Fondo Adaptación; (v) para Putumayo cruce con ODGRD del Putumayo y Defensoría. Documente cualquier denegación de acceso o de datos.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local|local"
"humanitarian-staff-034","humanitarian-staff","event","generic","data-information","How do I treat census data of affected households given protection risks?","¿Cómo trato los datos de censo de hogares afectados ante riesgos de protección?","Apply IASC Operational Guidance on Data Responsibility and EHP Colombia data-protection protocols: (i) collect minimum necessary PII; (ii) anonymize and aggregate before sharing across clusters; (iii) restrict raw beneficiary lists to a single repository per agency, encrypted; (iv) never share names of GBV survivors, indigenous leaders, ex-combatants; (v) in Putumayo and Catatumbo treat any beneficiary list as confidential due to NSAG taxation/coercion risk. Coordinate with the Information Management Working Group; the Cash Working Group has data-sharing modalities for FSPs.","Aplique la Guía Operacional del IASC sobre Responsabilidad de Datos y los protocolos de protección de datos del EHP Colombia: (i) recoja la mínima PII necesaria; (ii) anonimice y agregue antes de compartir entre clústeres; (iii) restrinja las listas crudas de beneficiarios a un repositorio único por agencia, cifrado; (iv) nunca comparta nombres de sobrevivientes VBG, líderes indígenas o ex-combatientes; (v) en Putumayo y Catatumbo trate cualquier lista de beneficiarios como confidencial por riesgo de tributación/coerción de GANE. Coordine con el Information Management Working Group; el Cash Working Group tiene modalidades de intercambio de datos con proveedores financieros.","research/humanitarian-aid-colombia/humanitarian-aid-context.md|research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local|local"
"humanitarian-staff-035","humanitarian-staff","event","generic","coordination","What does PSEA require from me at the start of a flood response?","¿Qué exige PSEA de mí al inicio de una respuesta a inundación?","Within 72h of cluster activation: (i) brief all responders on PSEA standards and the EHP Colombia PSEA Network; (ii) post complaints/reporting channels at every albergue (multi-channel: phone, anonymous box, focal point); (iii) verify all implementing partners signed PSEA codes of conduct; (iv) ensure Cash Working Group flows do not create coercion vectors; (v) GBV AoR and PSEA interlock — survivors of SEA are referred via GBV pathways, not investigated in public. Recipient agencies of CERF must report PSEA incidents to OCHA Geneva. Maintain a roster of Investigators per agency.","Dentro de 72h tras activación del clúster: (i) capacite a todos los respondientes en estándares PSEA y la Red PSEA del EHP Colombia; (ii) publique canales de quejas/reporte en cada albergue (multicanal: teléfono, buzón anónimo, punto focal); (iii) verifique que todos los socios implementadores firmaron códigos PSEA; (iv) asegure que los flujos del Cash Working Group no creen vectores de coerción; (v) la AoR VBG y PSEA están interconectadas — sobrevivientes de EAS se remiten vía rutas VBG, no se investigan en público. Las agencias receptoras CERF deben reportar incidentes PSEA a OCHA Ginebra. Mantenga un roster de Investigadores por agencia.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
"humanitarian-staff-036","humanitarian-staff","event","generic","disability-inclusion","How do I build disability inclusion into a flood response?","¿Cómo integro la inclusión de discapacidad en una respuesta a inundación?","Apply IASC Guidelines on Inclusion of Persons with Disabilities. Track PwD in beneficiary data — CERF 22-RR-COL-54690 reached only 485 PwD vs 1,145 planned, a known gap. Practical actions: (i) accessible WASH (CERF UNICEF action included accessibility-designed toilets); (ii) accessible communication (audio/visual/easy-read advisories); (iii) accessible registration in albergues; (iv) consult OPDs in Cash Working Group transfer-value setting; (v) ensure evacuation plans include people with mobility, hearing, vision, or cognitive impairments. Coordinate with Min Salud, ICBF, and OPD networks.","Aplique las Guías IASC sobre Inclusión de Personas con Discapacidad. Lleve a las PcD en los datos de beneficiarios — el CERF 22-RR-COL-54690 alcanzó solo 485 PcD frente a 1.145 planeadas, brecha conocida. Acciones prácticas: (i) WASH accesible (la acción CERF UNICEF incluyó letrinas con diseño accesible); (ii) comunicación accesible (audio/visual/lectura fácil); (iii) registro accesible en albergues; (iv) consulte OPD en la fijación de valores de transferencia del Cash Working Group; (v) asegure que los planes de evacuación incluyan personas con discapacidad motora, auditiva, visual o cognitiva. Coordine con MinSalud, ICBF y redes OPD.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md","local"
"humanitarian-staff-037","humanitarian-staff","event","generic","coordination","How do I prevent the donations bottleneck that paralyzed Mocoa 2017?","¿Cómo prevengo el cuello de botella de donaciones que paralizó Mocoa 2017?","Mocoa 2017 lesson: large in-kind donation flows arrived without classification, logistics or traceability and clogged distribution. Apply: (i) early Cash-First messaging to donors and the public via OCHA + UNGRD joint comms; (ii) coordinated public-donations channel (one-window) with Cruz Roja or local consortium; (iii) pre-agreed warehouse capacity (IFRC, IOM); (iv) categorize incoming goods on arrival, reject inappropriate items (used clothing, expired meds); (v) publish a needs-list updated weekly. Push the Cash Working Group to be visible to media and corporate donors from day 2.","Lección Mocoa 2017: grandes flujos de donaciones en especie llegaron sin clasificación, logística o trazabilidad y atascaron la distribución. Aplique: (i) mensajería Cash-First temprana a donantes y público vía comunicación conjunta OCHA + UNGRD; (ii) canal coordinado de donaciones públicas (ventanilla única) con Cruz Roja o consorcio local; (iii) capacidad de bodega preacordada (IFRC, OIM); (iv) categorice bienes entrantes al ingreso, rechace elementos inapropiados (ropa usada, medicamentos vencidos); (v) publique lista de necesidades actualizada semanalmente. Empuje al Cash Working Group a ser visible para medios y donantes corporativos desde el día 2.","research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
"humanitarian-staff-038","humanitarian-staff","event","generic","coordination","How do I scale up local NGO partnerships during peak response?","¿Cómo escalo alianzas con ONG locales durante el pico de respuesta?","Locally Led Action is a Grand Bargain commitment. In Colombia: (i) prioritize national NGOs already in ELC (e.g., Pastoral Social, Corporación Paz y Democracia, Alianza de Mujeres Tejedoras de Vida, Corporación Casa Amazonía in Putumayo; Pastoral Social and local consortiums in La Mojana); (ii) sub-grant via UN agencies — CERF 22-RR-COL-54690 sub-granted US$466,804 to national NGOs; (iii) share Due Diligence harmonized formats; (iv) flexible reporting to compensate for capacity gaps; (v) allocate at least 25% of cluster activities to local actors per Grand Bargain.","La Locally Led Action es compromiso del Grand Bargain. En Colombia: (i) priorice ONGs nacionales ya en el ELC (p.ej., Pastoral Social, Corporación Paz y Democracia, Alianza de Mujeres Tejedoras de Vida, Corporación Casa Amazonía en Putumayo; Pastoral Social y consorcios locales en La Mojana); (ii) sub-otorgue vía agencias ONU — el CERF 22-RR-COL-54690 sub-otorgó US$466.804 a ONGs nacionales; (iii) comparta formatos de Due Diligence armonizados; (iv) reporte flexible para compensar brechas de capacidad; (v) destine al menos 25% de actividades de clúster a actores locales según Grand Bargain.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md|research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local|local"
"humanitarian-staff-039","humanitarian-staff","event","generic","coordination","Should I trigger a Charter of the International Disasters Charter / Copernicus EMS activation?","¿Debo activar la Carta Internacional de Desastres / Copernicus EMS?","Yes when (i) flood extent exceeds national Copernicus/UNGRD response mapping capacity, or (ii) NSO data is not timely. Colombia precedents: EMSR865 (Córdoba Feb 2026 flood, Copernicus EMS Rapid Mapping); UNOSAT product 4022 (La Mojana Nov 2024); Charter activated Nov 2024 for La Mojana / Caribbean coast. Activation is by the National Authorized User (UNGRD or Cancillería). Coordinate via OCHA Information Management Officer with UNOSAT or Copernicus EMS — they require named focal point and exposure-of-interest polygons. Outputs feed UMAIC products.","Sí cuando (i) la extensión de inundación supera la capacidad nacional de mapeo Copernicus/UNGRD, o (ii) los datos del INE no son oportunos. Precedentes Colombia: EMSR865 (inundación Córdoba feb 2026, Copernicus EMS Rapid Mapping); producto UNOSAT 4022 (La Mojana nov 2024); Carta activada nov 2024 para La Mojana / costa Caribe. La activación la hace el Usuario Nacional Autorizado (UNGRD o Cancillería). Coordine vía el Information Management Officer de OCHA con UNOSAT o Copernicus EMS — requieren punto focal nombrado y polígonos de exposición. Los productos alimentan a UMAIC.","research/water-crisis-colombia.md|https://emergency.copernicus.eu/mapping/list-of-components/EMSR865","local|cloud"
