"id","role","phase","region","topic","question_en","question_es","answer_en","answer_es","references","ref_types"
"local-authority-021","local-authority","pre","generic","gbv","How do I prepare differential protection for women, girls and lideresas before an event?","¿Cómo preparo protección diferencial para mujeres, niñas y lideresas antes del evento?","Map referral pathways for VBG with Comisaría de Familia, Personería, Fiscalía, ICBF, IPS and Casa de la Mujer. Train albergue personnel on the IASC GBV Guidelines (2015) and on Resolución 459/2012 protocol of integral attention. Pre-stock dignity kits and confidential meeting space in albergues. In Putumayo, the OCHA briefing identifies VBG concentration in Mocoa, Puerto Asís, Valle del Guamuez, Puerto Caicedo, Puerto Guzmán and San Miguel, with armed-group practices like empadronamiento and carnetización; ensure protocols address both natural disaster and armed-conflict overlay. Coordinate with ONU Mujeres, ACNUR, MAPP-OEA and Alianza de Mujeres Tejedoras de Vida via the ELC.","Mapee rutas de remisión por VBG con Comisaría de Familia, Personería, Fiscalía, ICBF, IPS y Casa de la Mujer. Capacite al personal de albergues en las Directrices VBG del IASC (2015) y en el protocolo de atención integral de la Resolución 459 de 2012. Preposicione kits de dignidad y espacio confidencial en albergues. En Putumayo el briefing de OCHA identifica concentración de VBG en Mocoa, Puerto Asís, Valle del Guamuez, Puerto Caicedo, Puerto Guzmán y San Miguel, con prácticas de grupos armados como empadronamiento y carnetización; asegure que los protocolos aborden el cruce desastre natural y conflicto armado. Coordine con ONU Mujeres, ACNUR, MAPP-OEA y Alianza de Mujeres Tejedoras de Vida vía el ELC.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local"
"local-authority-022","local-authority","event","generic","calamidad","When and how do I declare Calamidad Pública under Ley 1523/2012?","¿Cuándo y cómo declaro Calamidad Pública bajo la Ley 1523 de 2012?","Article 57 of Ley 1523/2012 empowers the alcalde to declare Calamidad Pública via decreto when the event exceeds ordinary administrative response and requires special measures. The CMGRD must sit in Consejo Extraordinario, evaluate the EDAN preliminar and concept of declaration, and recommend the decreto, which is valid up to 6 months and can be extended once. The decreto must define geographic scope, hechos generadores, vigencia, recursos, plan de acción específico requirement, and instructions to sectoriales and FMGRD. Send copies immediately to UNGRD, CDGRD, Procuraduría, Contraloría, Personería and the Concejo Municipal.","El artículo 57 de la Ley 1523 de 2012 faculta al alcalde para declarar Calamidad Pública mediante decreto cuando el evento supera la respuesta administrativa ordinaria y exige medidas especiales. El CMGRD debe sesionar como Consejo Extraordinario, evaluar el EDAN preliminar y el concepto de declaratoria, y recomendar el decreto, que tiene vigencia hasta 6 meses y se puede prorrogar una vez. El decreto debe definir ámbito geográfico, hechos generadores, vigencia, recursos, exigencia de Plan de Acción Específico e instrucciones a sectoriales y al FMGRD. Envíe copias de inmediato a UNGRD, CDGRD, Procuraduría, Contraloría, Personería y al Concejo Municipal.","research/download-md/UNGRD-Plan-Nacional-El-Nino.md|research/download-md/UNGRD-Evaluacion-La-Nina-2021-2023.md","local|local"
"local-authority-023","local-authority","event","la-mojana","calamidad","Should we declare Calamidad Pública at municipal or departmental level for La Mojana 2024-style events?","¿Declaramos Calamidad Pública a nivel municipal o departamental para eventos tipo La Mojana 2024?","In May 2024 Sucre declared Calamidad Pública departmental and 7 municipalities did so individually after the Cara de Gato (6 May) and Los Arrastres (8 May) breaches with 27,039 affected. Best practice for La Mojana: each affected municipality declares its own Calamidad to unlock its FMGRD, and the Gobernación declares departmental Calamidad to unlock the Fondo Departamental and exercise subsidiariedad over those municipalities exceeding capacity. Both decretos should reference Ley 1523/2012 art. 57-58, and request UNGRD support so the Plan Mojana machinery activates.","En mayo de 2024 Sucre declaró Calamidad Pública departamental y 7 municipios individualmente tras las rupturas de Cara de Gato (6 de mayo) y Los Arrastres (8 de mayo) con 27.039 afectados. Buena práctica para La Mojana: cada municipio afectado declara su Calamidad para activar su FMGRD y la Gobernación declara Calamidad departamental para activar el Fondo Departamental y ejercer subsidiariedad sobre los municipios que superen su capacidad. Ambos decretos deben citar la Ley 1523 de 2012 (artículos 57-58) y solicitar apoyo de UNGRD para activar la maquinaria del Plan Mojana.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local"
"local-authority-024","local-authority","event","putumayo","calamidad","What were Putumayo's 2025 declaratorias and what do they tell us about timing?","¿Cuáles fueron las declaratorias 2025 de Putumayo y qué nos dicen sobre los tiempos?","Puerto Leguízamo declared Calamidad Pública on 10 April 2025 with the first wave of Río Putumayo overflow. The Gobernación del Putumayo issued Decreto 0472 of 23 July 2025 declaring Calamidad Pública departamental once the rivers reached red alert levels and 6,068 families were already affected. The lesson is that municipal declaratorias should not wait: declare as soon as the EDAN preliminar shows community-level impact and access disruption, even if the river has not yet peaked, since that unlocks resources and subsidiariedad before logistics collapse.","Puerto Leguízamo declaró Calamidad Pública el 10 de abril de 2025 con la primera ola de desbordamiento del río Putumayo. La Gobernación del Putumayo expidió el Decreto 0472 del 23 de julio de 2025 declarando Calamidad Pública departamental cuando los ríos llegaron a alerta roja y ya había 6.068 familias afectadas. La lección es que las declaratorias municipales no deben esperar: declare apenas el EDAN preliminar muestre impacto comunitario y disrupción de acceso, aún si el río no ha topado, pues eso libera recursos y subsidiariedad antes de que colapse la logística.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md|research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md","local|local"
"local-authority-025","local-authority","event","generic","pmu","How do I activate and run a Puesto de Mando Unificado (PMU)?","¿Cómo activo y opero un Puesto de Mando Unificado (PMU)?","The PMU is activated by the alcalde through the CMGRD as the operational coordination instance for the response. Locate it in a building outside amenaza alta, with power, comms, water, parking for emergency vehicles. Designate a coordinador del PMU (typically the coordinador del CMGRD or the secretario de gobierno), and chiefs by function: operations (Bomberos), logistics (Defensa Civil), planning/EDAN, finance/admin, communications (prensa) and liaison (sectoriales, FFAA, ELC, IPS). Run sitrep meetings every 12 h initially, then every 24 h. Maintain a single bitácora de eventos and one censo único to avoid duplication.","El PMU lo activa el alcalde a través del CMGRD como instancia de coordinación operativa de la respuesta. Ubíquelo en una edificación fuera de amenaza alta, con energía, comunicaciones, agua y parqueo para vehículos de emergencia. Designe coordinador del PMU (normalmente el coordinador del CMGRD o el secretario de gobierno) y jefes por función: operaciones (Bomberos), logística (Defensa Civil), planeación/EDAN, finanzas/admin, comunicaciones (prensa) y enlace (sectoriales, FFAA, ELC, IPS). Reuniones de sitrep cada 12 h al inicio, luego cada 24 h. Mantenga una sola bitácora de eventos y un censo único para evitar duplicidad.","research/humanitarian-aid-colombia/humanitarian-aid-context.md","local"
"local-authority-026","local-authority","event","generic","edan","How do I run the EDAN process and translate it into the censo de damnificados?","¿Cómo conduzco el proceso EDAN y lo traduzco al censo de damnificados?","EDAN (Evaluación de Daños y Análisis de Necesidades) follows the UNGRD format with two phases: EDAN preliminar in 24-72 h, sectoral EDAN complementario by week 1-2. Deploy mixed teams (Defensa Civil + Cruz Roja + Bomberos + sectoriales) by zone. The censo de damnificados is the household-by-household consolidation that feeds the RUNDA (Registro Único de Damnificados) and triggers AHI. Cross-check with JAC rosters as Guaranda's CMGRD did to avoid duplication. Disaggregate by sex, age, indigenous/afro pertenencia, discapacidad, gestación, lactancia and migrant status to enable enfoque diferencial.","El EDAN (Evaluación de Daños y Análisis de Necesidades) sigue el formato UNGRD con dos fases: EDAN preliminar en 24-72 h y EDAN complementario sectorial en semana 1-2. Despliegue equipos mixtos (Defensa Civil + Cruz Roja + Bomberos + sectoriales) por zona. El censo de damnificados es la consolidación hogar por hogar que alimenta el RUNDA (Registro Único de Damnificados) y activa la AHI. Cruce con rosters de JAC como hizo el CMGRD de Guaranda para evitar duplicidad. Desagregue por sexo, edad, pertenencia indígena/afro, discapacidad, gestación, lactancia y estatus migratorio para habilitar el enfoque diferencial.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
"local-authority-027","local-authority","event","generic","shelter","How do I run an albergue with safety, dignity and protection in mind?","¿Cómo opero un albergue con seguridad, dignidad y protección?","Designate a coordinador de albergue (sec. de gobierno or Defensa Civil) and an equipo with WASH, salud, protección de niñez, GBV focal point and seguridad. Apply Sphere standards: ≥3.5 m²/persona, separate WASH for women/men, child-friendly space, 24-h lighting, security plan, complaint mechanism. Run a single registry on entry/exit. Mocoa 2017 lesson: opening albergues is not enough; integrated services (water, sanitation, protection, security, food, health, complaints) are required. In Putumayo, ensure GBV referral is functional given the conflict overlay; in La Mojana, plan for 6+ month occupancy due to slow recession.","Designe coordinador de albergue (sec. de gobierno o Defensa Civil) y un equipo con WASH, salud, protección de niñez, focal point VBG y seguridad. Aplique estándares Esfera: 3.5 m² o más por persona, WASH separados por sexo, espacio amigable para la niñez, iluminación 24 h, plan de seguridad, mecanismo de quejas. Lleve registro único de ingreso/salida. Lección Mocoa 2017: abrir albergues no basta; se requieren servicios integrales (agua, saneamiento, protección, seguridad, alimentación, salud, quejas). En Putumayo asegure ruta VBG funcional por el cruce con conflicto; en La Mojana planifique 6 o más meses de ocupación por la recesión lenta.","research/humanitarian-aid-colombia/humanitarian-aid-context.md|research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md","local|local"
"local-authority-028","local-authority","event","generic","ahi","How do I activate Atención Humanitaria Inmediata (AHI) and what does it cover?","¿Cómo activo la Atención Humanitaria Inmediata (AHI) y qué cubre?","AHI is the municipal first-response humanitarian aid for victims of armed conflict and applies when floods compound on conflict (Putumayo, La Mojana with AGC/ELN extortion). The municipality is the first responder under Ley 1448/2011; it activates with criterios de inmediatez, vulnerabilidad and a declaración or censo. Components: alimentación, kit de aseo, kit de cocina, alojamiento transitorio, atención médica y psicológica de emergencia, transporte de emergencia. Complementary: vestuario, abrigo, auxilio funerario. For massive events, activate the Plan de Contingencia and convene the Comité Extraordinario de Justicia Transicional. Apply subsidiariedad with the Gobernación and Unidad para las Víctimas if you exceed capacity.","La AHI es la ayuda humanitaria de primer respondiente municipal para víctimas de conflicto armado y aplica cuando inundaciones se cruzan con conflicto (Putumayo, La Mojana con extorsión de AGC/ELN). El municipio es primer respondiente bajo la Ley 1448 de 2011; se activa con criterios de inmediatez, vulnerabilidad y declaración o censo. Componentes: alimentación, kit de aseo, kit de cocina, alojamiento transitorio, atención médica y psicológica de emergencia, transporte de emergencia. Complementarios: vestuario, abrigo, auxilio funerario. Para eventos masivos active el Plan de Contingencia y convoque el Comité Extraordinario de Justicia Transicional. Aplique subsidiariedad con Gobernación y Unidad para las Víctimas si supera capacidad.","research/humanitarian-aid-colombia/humanitarian-aid-context.md","local"
"local-authority-029","local-authority","event","generic","subsidiariedad","How do I formally request departmental and national subsidiariedad?","¿Cómo solicito formalmente subsidiariedad departamental y nacional?","Send an oficio motivado from the alcalde to the Gobernador (CDGRD) and copy to UNGRD attaching: (1) the decreto de calamidad pública, (2) the EDAN preliminar with sectoral data, (3) the censo with disaggregation, (4) a list of specific resources requested (kits, water, fuel, transporte, capacidad técnica), (5) the budget executed and remaining FMGRD balance, (6) a justified statement that municipal capacity has been exceeded. The CDGRD has 48-72 h to respond. If the departamento is also overrun, the Gobernador escalates to UNGRD which can mobilise FNGRD resources and deploy SNGRD operational entities.","Envíe oficio motivado del alcalde al Gobernador (CDGRD) con copia a UNGRD adjuntando: (1) decreto de calamidad pública, (2) EDAN preliminar con datos sectoriales, (3) censo desagregado, (4) lista de recursos específicos solicitados (kits, agua, combustible, transporte, capacidad técnica), (5) presupuesto ejecutado y saldo del FMGRD, (6) declaración motivada de que la capacidad municipal fue superada. El CDGRD tiene 48-72 h para responder. Si el departamento también está sobrepasado, el Gobernador escala a UNGRD, que puede movilizar recursos del FNGRD y desplegar entidades operativas del SNGRD.","research/download-md/UNGRD-Evaluacion-La-Nina-2021-2023.md","local"
"local-authority-030","local-authority","event","la-mojana","food-security","How do I manage food assistance during a multi-month La Mojana flood?","¿Cómo manejo la asistencia alimentaria durante una inundación de varios meses en La Mojana?","Coordinate with FAO, WFP and UNICEF through the cluster SAN of the ELC Córdoba. The 2021-2022 response delivered 9,500 alimentary kits via CERF allocation 22-RR-COL-54690; calibrate accordingly. Define rotación: dry kits in months 1-3, then transition to cash and vouchers (CVA) where markets remain functional, plus livestock-saving rations (FAO) and seeds for the post-recession sowing. Prioritise pregnant/lactating women, NNA <5, persons with disabilities and adultos mayores using the censo enfoque diferencial. Watch for AGC/ELN extortion of contractors that can divert food kits.","Coordine con FAO, PMA y UNICEF por el clúster SAN del ELC Córdoba. La respuesta 2021-2022 entregó 9.500 kits alimentarios con asignación CERF 22-RR-COL-54690; calibre con ese referente. Defina rotación: kits secos en los meses 1-3, transición a efectivo y bonos (CVA) donde los mercados funcionen, raciones para sostener ganado (FAO) y semillas para la siembra pos-recesión. Priorice mujeres gestantes/lactantes, NNA menores de 5, personas con discapacidad y adultos mayores con el enfoque diferencial del censo. Vigile la extorsión por AGC/ELN a contratistas, que puede desviar kits.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md|research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local|local"
"local-authority-031","local-authority","event","putumayo","flash-flood","How do I respond in the first hours of a Mocoa-style avenida torrencial?","¿Cómo respondo en las primeras horas de una avenida torrencial tipo Mocoa?","Activate the PMU within the first hour, mobilise búsqueda y rescate (Bomberos, Defensa Civil, Cruz Roja, FFAA, USAR) prioritising the 6 quebradas affected in 2017 (Taruca, Taruquita, San Antonio, Conejo, Almorzadero, plus ríos Sangoyaco and Mulato). Open emergency morgue and manejo digno de cadáveres protocol; in 2017 there were 335 fatal and 57 disappeared, requiring forensic capacity beyond local. Mocoa diagnostic recommends focusing on the 6 totally destroyed barrios (San Miguel, Miraflores, El Progreso, Puente Mulato, Jorge Eliécer Gaitán, Los Laureles). Request immediate national declaratoria as in Decreto 601 of 6 April 2017 (Estado de Emergencia económica, social y ecológica).","Active el PMU en la primera hora, movilice búsqueda y rescate (Bomberos, Defensa Civil, Cruz Roja, FFAA, USAR) priorizando las 6 quebradas afectadas en 2017 (Taruca, Taruquita, San Antonio, Conejo, Almorzadero, más ríos Sangoyaco y Mulato). Abra morgue de emergencia y protocolo de manejo digno de cadáveres; en 2017 hubo 335 fallecidos y 57 desaparecidos, exigiendo capacidad forense superior a la local. El diagnóstico de Mocoa recomienda concentrarse en los 6 barrios totalmente destruidos (San Miguel, Miraflores, El Progreso, Puente Mulato, Jorge Eliécer Gaitán, Los Laureles). Solicite declaratoria nacional inmediata como en el Decreto 601 del 6 de abril de 2017 (Estado de Emergencia económica, social y ecológica).","research/download-md/Mocoa-DiagnosticoRiesgos-2023.md|research/download-md/UNAL-Catastrofe-Mocoa.md|research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md","local|local|local"
"local-authority-032","local-authority","event","generic","press","How do I manage media during the emergency without losing operational control?","¿Cómo manejo prensa durante la emergencia sin perder control operativo?","Designate a single oficial vocero (alcalde or sec. de gobierno) and a backup (jefe de prensa). Issue press updates on a fixed schedule (e.g., 10:00 and 17:00) so journalists do not interrupt the PMU. Provide one number/cifra única from the PMU planning section so multiple cifras do not circulate. Mocoa 2017 lesson: traceability of donations matters; communicate clear channels for monetary and in-kind donations and reject doorstep donations that overwhelm logistics. Avoid revealing albergue location details that could enable theft, GBV or harassment.","Designe un solo vocero oficial (alcalde o sec. de gobierno) y un suplente (jefe de prensa). Emita boletines en horario fijo (p. ej., 10:00 y 17:00) para no interrumpir el PMU. Entregue una sola cifra desde el área de planeación del PMU para evitar versiones contradictorias. Lección Mocoa 2017: la trazabilidad de donaciones importa; comunique canales claros para donaciones monetarias y en especie y rechace donaciones de puerta a puerta que saturan la logística. Evite revelar ubicaciones detalladas de albergues que faciliten robos, VBG o acoso.","research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
"local-authority-033","local-authority","event","generic","donations","How do I manage spontaneous donations to avoid logistical collapse?","¿Cómo manejo donaciones espontáneas para evitar colapso logístico?","Designate a centro de acopio único, with classification by type (alimentos secos, agua, ropa, NFI, medicamentos, others), bodegas separate from the PMU, and clear inventory protocols (ingreso, salida, beneficiario). Reject ropa usada, perishable food and medicamentos vencidos at the puerta. Establish a public account (cuenta única monetary) for cash donations with traceability. Coordinate with Cruz Roja and Pastoral Social as classification partners. Communicate priorities every 24 h based on PMU needs assessment so the public knows what is actually needed and what is not.","Designe un centro de acopio único, con clasificación por tipo (alimentos secos, agua, ropa, NFI, medicamentos, otros), bodegas separadas del PMU y protocolos claros de inventario (ingreso, salida, beneficiario). Rechace en puerta ropa usada, perecederos y medicamentos vencidos. Habilite una cuenta única para donaciones monetarias con trazabilidad. Coordine con Cruz Roja y Pastoral Social como aliados de clasificación. Comunique prioridades cada 24 h con base en la evaluación del PMU para que el público sepa qué se necesita realmente y qué no.","research/humanitarian-aid-colombia/humanitarian-aid-context.md|research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md","local|local"
"local-authority-034","local-authority","event","generic","wash","How do I, as Secretaría de Salud, ensure safe water and sanitation in albergues and affected communities?","¿Cómo aseguro, como Secretaría de Salud, agua segura y saneamiento en albergues y comunidades afectadas?","Coordinate with the WASH cluster (UNICEF, OPS, Acción contra el Hambre, Sahed). Distribute purification tablets, ceramic filters or potable water trucked in. In albergues maintain a 15 L/persona/día minimum, separate latrinas by sex, handwashing stations, vector control. Test water quality weekly; in La Mojana the contamination of fuentes has limited acceso a agua segura in rural Majagual, Guaranda, San Benito Abad and Caimito. Coordinate with empresa de servicios públicos to repair acueductos as soon as access permits; in Putumayo 2025, 4 acueductos were destroyed by flooding.","Coordine con el clúster WASH (UNICEF, OPS, Acción contra el Hambre, Sahed). Distribuya tabletas de potabilización, filtros cerámicos o agua transportada. En albergues mantenga mínimo 15 L/persona/día, letrinas separadas por sexo, lavamanos y control vectorial. Realice pruebas de calidad semanal; en La Mojana la contaminación de fuentes ha limitado el acceso a agua segura en zonas rurales de Majagual, Guaranda, San Benito Abad y Caimito. Coordine con la empresa de servicios públicos la reparación de acueductos apenas el acceso lo permita; en Putumayo 2025 se destruyeron 4 acueductos por inundaciones.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local|local"
"local-authority-035","local-authority","event","generic","child-protection","How do I, as Comisaría de Familia, protect NNA during the emergency?","¿Cómo protejo, como Comisaría de Familia, a NNA durante la emergencia?","Activate the Ruta de Protección de Derechos with ICBF: identify NNA separados, no acompañados, en riesgo de explotación, trabajo infantil, reclutamiento, abuso. Establish espacios protectores in albergues (UNICEF/Save the Children/Plan have models). Coordinate with Personería to register cases. In Putumayo, recruitment by GANE rose: 21 cases in Putumayo in 2024 per Defensoría; 2025 semester 35 of 55 nationally were indigenous. After Mocoa-type events, prioritise NNA in shelters with 24-h adult supervision, education in emergencies (continuidad escolar) and salud mental. Refer GBV to the integral protocol.","Active la Ruta de Protección de Derechos con ICBF: identifique NNA separados, no acompañados, en riesgo de explotación, trabajo infantil, reclutamiento, abuso. Establezca espacios protectores en albergues (UNICEF/Save the Children/Plan tienen modelos). Coordine con Personería para registrar casos. En Putumayo el reclutamiento por GANE aumentó: la Defensoría reportó 21 casos en Putumayo en 2024; en el semestre 2025, 35 de 55 nacionales fueron indígenas. Tras eventos tipo Mocoa, priorice NNA en albergues con supervisión adulta 24 h, educación en emergencias (continuidad escolar) y salud mental. Remita VBG al protocolo integral.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local"
"local-authority-036","local-authority","event","generic","disability-inclusion","How do I ensure persons with disabilities and adultos mayores are not left behind during evacuation?","¿Cómo aseguro que personas con discapacidad y adultos mayores no queden atrás durante la evacuación?","Maintain the registro de localización y caracterización de personas con discapacidad (RLCPD) and use it to plan accessible evacuation routes, prioritised pickup, transporte adaptado and accessible albergues. Pre-identify cuidadores comunitarios. In La Mojana, OCHA reports persons left behind in origin communities (Humo Candelaria) due to inability to move; recommends a complementary mechanism to AHI delivering essential medicines for chronic illness when persons cannot reach cabecera, plus a network of voluntary cuidadores. Coordinate with Secretaría de Salud, Inclusión Social and ONGs (HelpAge, Plan, World Vision).","Mantenga el Registro de Localización y Caracterización de Personas con Discapacidad (RLCPD) y úselo para planear rutas accesibles de evacuación, recogida priorizada, transporte adaptado y albergues accesibles. Preidentifique cuidadores comunitarios. En La Mojana, OCHA reporta personas que quedan en sus comunidades de origen (Humo Candelaria) sin poder movilizarse; recomienda un mecanismo complementario a la AHI con entrega de medicamentos esenciales para enfermedades crónicas cuando no pueden llegar a la cabecera, más una red de cuidadores voluntarios. Coordine con Secretaría de Salud, Inclusión Social y ONGs (HelpAge, Plan, World Vision).","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local"
"local-authority-037","local-authority","event","putumayo","indigenous-rights","How do I respect autonomous indigenous governance during the response?","¿Cómo respeto el gobierno propio indígena durante la respuesta?","Coordinate through cabildos and AATIs, not over them. The May 2025 OCHA report on Murui Muina confinement in Puerto Leguízamo documents communities responding autonomously; their decision-making, internal censo and distribution must be respected. Sign acuerdos territoriales with the autoridad indígena defining roles, channels and resource flows. Apply consulta previa for any reubicación or major works. Provide kits in coordination with cabildo lists, including culturally appropriate food (yuca, plátano, fariña where applicable) and health services in own language. Avoid paramilitary or military presence in resguardos for aid delivery.","Coordine a través de cabildos y AATIs, no por encima de ellos. El reporte de OCHA de mayo de 2025 sobre confinamiento Murui Muina en Puerto Leguízamo documenta comunidades respondiendo autónomamente; respete su toma de decisiones, censo interno y distribución. Firme acuerdos territoriales con la autoridad indígena definiendo roles, canales y flujos de recursos. Aplique consulta previa para cualquier reubicación u obra mayor. Entregue kits coordinados con las listas del cabildo, con alimentos culturalmente pertinentes (yuca, plátano, fariña según aplique) y servicios de salud en lengua propia. Evite presencia paramilitar o militar en resguardos para entrega de ayuda.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local"
"local-authority-038","local-authority","event","la-mojana","armed-conflict-overlap","How do I handle AGC/ELN interference with humanitarian aid and dike contractors?","¿Cómo manejo la interferencia de AGC/ELN con la ayuda humanitaria y los contratistas del dique?","ACAPS 2024 documents AGC and ELN extortion of dike contractors and restriction of humanitarian access in La Mojana. As alcalde, escalate to the Defensoría and Fuerza Pública via the Comité Territorial de Orden Público. For humanitarian deployments, coordinate access through CICR and OCHA, never via FFMM, to preserve principios humanitarios. Document each event in the SAT humanitario format. Where contractors stop work, coordinate UNGRD/Fondo Adaptación for security guarantees as part of contract execution. Brief humanitarian partners on AGC/ELN territorial control before any field mission.","ACAPS 2024 documenta extorsión de AGC y ELN a contratistas del dique y restricción del acceso humanitario en La Mojana. Como alcalde escale a Defensoría y Fuerza Pública por el Comité Territorial de Orden Público. Para despliegues humanitarios coordine acceso por CICR y OCHA, nunca por FFMM, para preservar principios humanitarios. Documente cada evento en el formato SAT humanitario. Donde los contratistas paren obras, coordine con UNGRD/Fondo Adaptación garantías de seguridad como parte de la ejecución contractual. Instruya a socios humanitarios sobre control territorial de AGC/ELN antes de cualquier misión de campo.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local"
"local-authority-039","local-authority","event","generic","cash-transfers","When should I, as alcalde, support cash and voucher modalities over in-kind aid?","¿Cuándo apoyo, como alcalde, modalidades de efectivo y bonos sobre ayuda en especie?","Cash/voucher modalities (CVA) are appropriate when local markets remain functional and accessible, when there is no severe price inflation, and when financial inclusion exists or can be quickly enabled. WFP and FAO use CVA in Colombia under the SAN cluster. In La Mojana with multi-month inundation, CVA can extend dignity, choice and revitalise local markets in cabeceras while the campo recovers. In Mocoa-type sudden destruction, in-kind dominates the first 4 weeks. Always assess via cluster Modalities & Mercado analysis and coordinate with the alcaldía Tesorería to avoid double-payments with AHI.","Las modalidades de efectivo y bonos (CVA) son adecuadas cuando los mercados locales siguen funcionales y accesibles, no hay inflación severa y existe (o se puede habilitar) inclusión financiera. PMA y FAO usan CVA en Colombia por el clúster SAN. En La Mojana con inundación de meses, el CVA puede dar dignidad, elección y reactivar mercados locales en cabeceras mientras el campo se recupera. En destrucción súbita tipo Mocoa, la ayuda en especie domina las primeras 4 semanas. Evalúe siempre con el análisis de modalidades y mercado del clúster y coordine con la Tesorería de la alcaldía para evitar dobles pagos con AHI.","research/humanitarian-aid-colombia/humanitarian-aid-context.md","local"
"local-authority-040","local-authority","event","generic","press","How do I manage cifras when EDAN is still preliminary and numbers shift daily?","¿Cómo manejo las cifras cuando el EDAN sigue preliminar y los números cambian a diario?","Mocoa 2017 lesson: figures of fallecidos, heridos, desaparecidos, barrios afectados and familias censadas changed rapidly in the first days. Communicate with caveats: 'Cifra preliminar a corte de DDMM HH:MM, sujeta a actualización por EDAN'. Maintain one source of truth (the PMU planeación). Avoid daily total swings by using two figures: cumulative confirmed and incremental new. Coordinate with Cruz Roja, Defensa Civil and the Gobernación to align releases. Never let humanitarian partners or media use figures different from the PMU; convene them daily for alignment.","Lección Mocoa 2017: las cifras de fallecidos, heridos, desaparecidos, barrios afectados y familias censadas cambiaron rápido en los primeros días. Comunique con advertencias: 'Cifra preliminar a corte de DDMM HH:MM, sujeta a actualización por EDAN'. Mantenga una sola fuente de verdad (la planeación del PMU). Evite cambios bruscos del total diario reportando dos cifras: acumulado confirmado e incremento nuevo. Coordine con Cruz Roja, Defensa Civil y Gobernación para alinear comunicados. No permita que socios humanitarios o medios usen cifras distintas del PMU; convóquelos a diario para alinear.","research/humanitarian-aid-colombia/humanitarian-aid-context.md","local"
"local-authority-041","local-authority","event","generic","mental-health","How do we provide mental health and psychosocial support during a prolonged emergency?","¿Cómo brindamos salud mental y apoyo psicosocial durante una emergencia prolongada?","OCHA's June 2025 La Mojana factsheet documents anxiety, depressive episodes, hopelessness and suicidal ideation/attempts/completions in Majagual, Guaranda, San Benito Abad and Caimito after years of inundación, recognised by CMGRDs as a priority issue. Convene interdisciplinary teams (mental health, trabajo social, psicología) with cultural and territorial focus to deliver continuous specialised support. Coordinate with OPS, MSF, PMA and Cruz Roja. In Putumayo INS reports intento de suicidio peaks in epi-weeks 16 and 36 of 2025. Train docentes and líderes in primeros auxilios psicológicos and brief CMGRD members.","La Factsheet de OCHA de junio de 2025 documenta ansiedad, episodios depresivos, desesperanza e ideación, intentos y casos consumados de suicidio en Majagual, Guaranda, San Benito Abad y Caimito tras años de inundación, reconocido por los CMGRD como tema prioritario. Convoque equipos interdisciplinarios (salud mental, trabajo social, psicología) con enfoque cultural y territorial para apoyo especializado continuo. Coordine con OPS, MSF, PMA y Cruz Roja. En Putumayo el INS reporta picos de intento de suicidio en semanas epidemiológicas 16 y 36 de 2025. Capacite a docentes y líderes en primeros auxilios psicológicos e instruya a miembros del CMGRD.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local|local"
