"id","role","phase","region","topic","question_en","question_es","answer_en","answer_es","references","ref_types"
"first-respondants-023","first-respondants","event","generic","disability-inclusion","How do I evacuate a person with disability during a flood?","¿Cómo evacúo a una persona con discapacidad durante una inundación?","Identify pre-event with the alcaldía and CMGRD the registry of personas con discapacidad in the affected zone — this should be a preparedness step. During event, two responders minimum, use a flexible rescue stretcher (Sked or improvised), maintain dignity (cover, ask before lifting, communicate every move). For motor-impaired persons in flooded houses, do not use a regular boat seat — use a board or stretcher across the boat. For deaf persons use written messages or a relative as interpreter. The CERF-2022 La Mojana project specifically built accessibility into toilet construction and reached 485 PwD — preserve that visibility in your registers.","Identifica pre-evento con la alcaldía y el CMGRD el registro de personas con discapacidad en la zona afectada — esto debe ser paso de preparación. Durante el evento, mínimo dos socorristas, usa camilla flexible de rescate (Sked o improvisada), preserva la dignidad (cubrir, pedir permiso antes de cargar, comunicar cada movimiento). Para personas con discapacidad motora en casa inundada, no uses asiento regular de lancha — usa una tabla o camilla atravesada. Para personas sordas usa mensajes escritos o un familiar como intérprete. El proyecto CERF-2022 La Mojana incorporó accesibilidad en construcción de baños y alcanzó 485 personas con discapacidad — preserva esa visibilidad en tus registros.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md","local"
"first-respondants-024","first-respondants","event","generic","child-protection","How do I handle an unaccompanied minor during rescue?","¿Cómo manejo a un menor de edad no acompañado durante el rescate?","Treat as protection emergency from minute one. Do not separate the child from any adult familiar to them unless safety requires it. Document name, age, last known location of family, distinctive marks. Hand over only to ICBF (Instituto Colombiano de Bienestar Familiar) which led the Mocoa 2017 response for pregnant/lactating mothers and unaccompanied children — never to a stranger or generic albergue. Use family-tracing (Restablecimiento de Contactos Familiares of Cruz Roja). Protect against trafficking, recruitment by armed groups (high risk in Putumayo per Defensoría), and informal adoption attempts. Photograph and register with consent of any present guardian.","Trata como emergencia de protección desde el primer minuto. No separes al niño de un adulto que le sea conocido salvo que la seguridad lo requiera. Documenta nombre, edad, última ubicación conocida de la familia, rasgos distintivos. Entrega sólo al ICBF (Instituto Colombiano de Bienestar Familiar) que lideró la respuesta de Mocoa 2017 para gestantes/lactantes y niños no acompañados — nunca a un extraño o albergue genérico. Usa rastreo familiar (Restablecimiento de Contactos Familiares de Cruz Roja). Protege contra trata, reclutamiento por grupos armados (riesgo alto en Putumayo según Defensoría), e intentos de adopción informal. Fotografía y registra con consentimiento de cualquier acudiente presente.","research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md|research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local|local"
"first-respondants-025","first-respondants","event","generic","psychological-first-aid","How do I provide psychological first aid as a non-mental-health responder?","¿Cómo brindo primeros auxilios psicológicos como socorrista no especializado en salud mental?","Use the WHO/IFRC PFA model: Look (observe safety, basic needs, distress), Listen (approach, ask, listen actively), Link (connect to information, services, social support). Don't force people to talk or relive the event. Stay calm, speak slowly, use the person's name, validate (no estás solo, estás a salvo ahora). Refer urgent cases (ideación suicida, crisis psicótica, abuso reciente) to the IPS or albergue mental health team. La Mojana 2025 reports cases of suicidal ideation associated with prolonged emergency — prioritize active listening for adults living in chronic flood for years.","Usa el modelo OMS/IFRC de PAP: Observar (seguridad, necesidades básicas, signos de angustia), Escuchar (acercarse, preguntar, escuchar activamente), Conectar (información, servicios, apoyo social). No fuerces a la persona a hablar ni a revivir el evento. Mantén la calma, habla despacio, usa el nombre de la persona, valida (no estás solo, estás a salvo ahora). Remite casos urgentes (ideación suicida, crisis psicótica, abuso reciente) al equipo de salud mental de la IPS o albergue. La Mojana 2025 reporta casos de ideación suicida asociados a la emergencia prolongada — prioriza escucha activa para adultos viviendo en inundación crónica por años.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local"
"first-respondants-026","first-respondants","event","la-mojana","isolated-communities","How do I reach isolated communities like Santa Elena in Majagual?","¿Cómo llego a comunidades aisladas como Santa Elena en Majagual?","Santa Elena (Majagual) had ~200 people confined without mobility access in 2025. Water level was insufficient for fluvial transport but blocked terrestrial — the worst scenario. Solution per OCHA recommendations: clear strategic channels of vegetación acuática and taponamientos, use canoa or chalupa adapted to shallow draft, set up puntos de transbordo logístico, fortalecer coordinación between communities, authorities, and humanitarian actors. CMGRD Majagual coordinates with CCorpomojana for channel clearance. Plan multi-actor convoy with Cruz Roja+Defensa Civil+Armada for security and load capacity.","Santa Elena (Majagual) tuvo ~200 personas confinadas sin movilidad en 2025. El nivel del agua era insuficiente para transporte fluvial pero bloqueaba terrestre — el peor escenario. La solución según recomendaciones OCHA: limpieza estratégica de canales de vegetación acuática y taponamientos, uso de canoa o chalupa adaptada a calado bajo, establecer puntos de transbordo logístico, fortalecer coordinación entre comunidades, autoridades y actores humanitarios. CMGRD Majagual coordina con CCorpomojana el despeje de canales. Planifica convoy multi-actor con Cruz Roja+Defensa Civil+Armada para seguridad y capacidad de carga.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local"
"first-respondants-027","first-respondants","event","generic","triage-on-boat","How do I stabilize a critical patient during boat or helicopter transport?","¿Cómo estabilizo a un paciente crítico durante transporte en lancha o helicóptero?","ABCDE approach before loading: Airway open (consider C-collar if trauma), Breathing assured, Circulation with controlled bleeding (tourniquet if necessary), Disability assessment (Glasgow), Exposure for hypothermia management (cover with thermal blanket — hypothermia is high risk after immersion). Secure patient with at least 3 straps to a backboard or stretcher, head facing the bow on a boat. In helicopter, follow crew chief instructions strictly. Communicate with receiving IPS by radio with ETA and patient status. Document time of vital signs every 5 min on transport ticket.","Enfoque ABCDE antes de cargar: Vía aérea permeable (collar cervical si hay trauma), Ventilación asegurada, Circulación con sangrado controlado (torniquete si es necesario), Discapacidad/Glasgow, Exposición para manejo de hipotermia (cubre con manta térmica — la hipotermia es alto riesgo tras inmersión). Asegura al paciente con al menos 3 correas a tabla espinal o camilla, cabeza hacia la proa en lancha. En helicóptero, sigue estrictamente las indicaciones del jefe de tripulación. Comunica a la IPS receptora por radio con ETA y estado del paciente. Documenta los signos vitales cada 5 min en la ficha de transporte.","",""
"first-respondants-028","first-respondants","event","putumayo","indigenous-communities","How do I respond in an indigenous community like Murui Muina in Puerto Leguízamo?","¿Cómo respondo en una comunidad indígena como Murui Muina en Puerto Leguízamo?","Putumayo has 15 indigenous peoples in 73 resguardos plus 238 cabildos; Puerto Leguízamo had Murui Muina confinement in May 2025 plus calamidad pública declared 10 April 2025. Always coordinate first with the cabildo or autoridad tradicional, never bypass them. Respect autonomous health protocols, language barriers (use traductor of the cabildo not external), traditional medicine practices, and the community's own emergency response. Identify if the community has its own brigada and integrate them as co-responders. The OCHA SitRep notes Bora, Cocama, Huitoto, Inga, Miraña, Muinane, Ocaina, Ticuna, Yagua peoples are exposed across the region.","Putumayo tiene 15 pueblos indígenas en 73 resguardos más 238 cabildos; Puerto Leguízamo tuvo confinamiento Murui Muina en mayo 2025 más declaratoria de calamidad pública el 10 de abril 2025. Siempre coordina primero con el cabildo o autoridad tradicional, nunca lo eludas. Respeta protocolos autónomos de salud, barreras de idioma (usa traductor del cabildo no externo), medicina tradicional, y la propia respuesta de emergencia de la comunidad. Identifica si la comunidad tiene su propia brigada e intégralos como co-respondientes. El SitRep OCHA señala que pueblos Bora, Cocama, Huitoto, Inga, Miraña, Muinane, Ocaina, Ticuna, Yagua están expuestos en toda la región.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md|research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md","local|local"
"first-respondants-029","first-respondants","event","generic","albergue-security","How do I secure an albergue temporal during the first 48 hours?","¿Cómo aseguro un albergue temporal en las primeras 48 horas?","After Mocoa 2017, twelve temporary shelters were set up by local authorities and run jointly by Ejército, Defensa Civil, Policía, Cruz Roja and ICBF. Set perimeter with one controlled entry, register every person in/out, separate sleeping areas for unaccompanied women, NNA and pregnant/lactating women (ICBF coordinates this last group). Position rescatistas in 4-hour rotating watch. Coordinate with Policía for property security but maintain Cruz Roja-led humanitarian space — looting was reported in Mocoa 2017 (25 arrests). Ensure WASH, lighting, and SIM-equivalent identification.","Después de Mocoa 2017, se montaron 12 albergues temporales liderados por autoridades locales operados conjuntamente por Ejército, Defensa Civil, Policía, Cruz Roja e ICBF. Establece perímetro con una entrada controlada, registra cada persona que entra y sale, separa áreas de dormitorio para mujeres no acompañadas, NNA y mujeres gestantes/lactantes (ICBF coordina este último grupo). Pon rescatistas en guardia rotativa de 4 horas. Coordina con Policía para seguridad de bienes pero mantén el espacio humanitario liderado por Cruz Roja — en Mocoa 2017 se reportaron saqueos (25 arrestos). Asegura WASH, iluminación, e identificación equivalente a SIM.","research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md","local"
"first-respondants-030","first-respondants","event","generic","damage-assessment","When do I start filling out EDAN forms during the event?","¿Cuándo empiezo a diligenciar formatos EDAN durante el evento?","EDAN (Evaluación de Daños y Análisis de Necesidades) is the UNGRD standardized format that opens in the first 8 hours of the event, even if information is incomplete. As first responder you fill EDAN-1 (preliminary) for your assigned cuadrante: number of viviendas afectadas/destruidas, personas heridas/muertas/desaparecidas, infraestructura afectada (acueducto, escuela, salud, vía, puente), and access constraints. Submit hourly to PMU. EDAN-2 (sectorial) follows in days 2-7. Quality EDAN drives FNGRD resource allocation and AHI activation; bad data delays response.","El EDAN (Evaluación de Daños y Análisis de Necesidades) es el formato estandarizado de UNGRD que se abre en las primeras 8 horas del evento, aunque la información esté incompleta. Como primer respondiente diligencias EDAN-1 (preliminar) para tu cuadrante asignado: número de viviendas afectadas/destruidas, personas heridas/muertas/desaparecidas, infraestructura afectada (acueducto, escuela, salud, vía, puente), y restricciones de acceso. Envía cada hora al PMU. EDAN-2 (sectorial) sigue en los días 2-7. Un EDAN de calidad conduce la asignación de FNGRD y la activación de AHI; datos malos retrasan la respuesta.","research/humanitarian-aid-colombia/humanitarian-aid-context.md","local"
"first-respondants-031","first-respondants","event","la-mojana","health-risk","What waterborne and vector-borne diseases should I watch for in flooded La Mojana?","¿Qué enfermedades transmitidas por agua y vectores debo vigilar en La Mojana inundada?","La Mojana CMGRDs report increase in diarreas agudas, afecciones ginecológicas y dermatosis associated with prolonged contact with contaminated water. Add to that high risk of dengue, malaria, leptospirosis, hepatitis A. Vaccinate the response team for hepatitis A and tetanus before deployment, take doxycycline prophylaxis for leptospirosis only on medical advice. Field IPS móviles must stock ORS, ciprofloxacin, doxycycline, ointments for skin infections, ginecology kits. Report SIVIGILA-notifiable diseases through INS within 24 h. The CERF 22-RR-COL-54690 prioritized exactly these conditions for skin/urinary/vaginal infections especially in children.","Los CMGRD de La Mojana reportan aumento de diarreas agudas, afecciones ginecológicas y dermatosis asociadas al contacto prolongado con agua contaminada. Suma alto riesgo de dengue, malaria, leptospirosis, hepatitis A. Vacuna al equipo de respuesta contra hepatitis A y tétano antes del despliegue, toma profilaxis de doxiciclina para leptospirosis sólo bajo indicación médica. Las IPS móviles de campo deben llevar SRO, ciprofloxacina, doxiciclina, pomadas para infecciones de piel, kits de ginecología. Reporta enfermedades de notificación SIVIGILA a través del INS en 24 h. El CERF 22-RR-COL-54690 priorizó exactamente estas condiciones por infecciones cutáneas/urinarias/vaginales especialmente en niños.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/download-md/CERF-2022-La-Mojana-Rapid-Response.md","local|local"
"first-respondants-032","first-respondants","event","generic","mass-casualty","How do I run a mass-casualty incident with limited transport?","¿Cómo manejo un incidente con múltiples víctimas con transporte limitado?","Designate roles immediately: incident commander, triage officer, treatment officer, transport officer, communications. Use START to sort patients into rojo/amarillo/verde/negro; reds go first, ambulances rotate. With limited transport (Mocoa 2017 had 332 injured against limited hospital capacity, plus the hospital itself was damaged), coordinate with Fuerza Aérea for air-ambulance, neighbouring Hospital de Pasto and Cali receiving cascade, set up casualty collection point near LZ. Document each patient's destination on the triage tag — the family-tracing depends on it.","Designa roles inmediatamente: comandante del incidente, oficial de triage, oficial de tratamiento, oficial de transporte, comunicaciones. Usa START para clasificar pacientes en rojo/amarillo/verde/negro; los rojos van primero, las ambulancias rotan. Con transporte limitado (Mocoa 2017 tuvo 332 heridos contra capacidad hospitalaria limitada, más el hospital mismo dañado), coordina con la Fuerza Aérea ambulancia aérea, cascada de hospitales receptores Pasto y Cali, monta un punto de recolección de víctimas cerca del LZ. Documenta el destino de cada paciente en la tarjeta de triage — el rastreo familiar depende de eso.","research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md","local"
"first-respondants-033","first-respondants","event","la-mojana","cattle-management","How do I handle drowned livestock and contamination during La Mojana flood?","¿Cómo manejo el ganado ahogado y la contaminación durante la inundación de La Mojana?","La Mojana is cattle and pesca artesanal country — drowned cattle is a major biological hazard within 48 h. Coordinate with ICA and Secretaría de Agricultura departamental. Carcasses should be towed by boat to dry land for burial in pits at least 2 m deep, lime-treated, and located >100 m from water sources or wells. Do not allow community to butcher drowned animals (high pathogen load). PPE includes nitrile gloves, N95 mask, eye protection, rubber boots; vaccinate response team against tetanus. Anthrax and leptospirosis surveillance through ICA-INS coordinated.","La Mojana es zona ganadera y de pesca artesanal — el ganado ahogado es un peligro biológico mayor en 48 h. Coordina con ICA y Secretaría de Agricultura departamental. Los cadáveres deben ser arrastrados en lancha a tierra firme para enterrar en fosas de al menos 2 m de profundidad, tratadas con cal, y ubicadas a más de 100 m de fuentes de agua o pozos. No permitas que la comunidad faene animales ahogados (alta carga patogénica). El EPP incluye guantes de nitrilo, N95, protección ocular, botas de caucho; vacuna al equipo respuesta contra tétano. Vigilancia de antrax y leptospirosis coordinada ICA-INS.","",""
"first-respondants-034","first-respondants","event","putumayo","rural-access","How do I reach rural veredas around Mocoa cut off by mudslides?","¿Cómo llego a veredas rurales alrededor de Mocoa aisladas por deslizamientos?","ACAPS 2017 noted that humanitarian workers reached Mocoa mainly by boat because roads were blocked, but for rural veredas the rivers were also impassable. Use Fuerza Aérea helicópteros UH-60/UH-1H for personnel and small-load drops, mules for last-mile when no LZ exists, foot-patrol with porter teams for medical evacuations. Coordinate INVIAS heavy machinery for road clearance with Bomberos doing simultaneous rapid pedestrian assessment. Always communicate intent to community via radio aficionada or community leader before arriving.","ACAPS 2017 señaló que los humanitarios llegaron a Mocoa mayormente por lancha porque las vías estaban bloqueadas, pero para las veredas rurales los ríos también eran intransitables. Usa helicópteros UH-60/UH-1H de Fuerza Aérea para personal y soltado de carga pequeña, mulas para la última milla cuando no hay LZ, patrulla a pie con equipos de portadores para evacuaciones médicas. Coordina maquinaria pesada de INVIAS para despeje de vía con Bomberos haciendo evaluación peatonal rápida simultánea. Siempre comunica la intención a la comunidad por radio aficionada o líder antes de llegar.","research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md","local"
"first-respondants-035","first-respondants","event","generic","incident-command","How do I structure a Puesto de Mando Unificado during the first 24 hours?","¿Cómo estructuro un Puesto de Mando Unificado en las primeras 24 horas?","PMU follows the SCI/ICS adaptation in Colombia: Comandante del Incidente (single — usually CMGRD/Bomberos chief), Sección de Planeación, Sección de Operaciones (with divisiones geográficas y grupos funcionales — rescue, medical, evacuation), Sección de Logística, Sección de Administración/Finanzas, plus Information Officer, Safety Officer, Liaison Officer for civil-military and humanitarian coordination. Hold a tactical meeting every 6 hours to update IAP (Incident Action Plan). Locate PMU on dry safe ground with redundant comms and visible signposting; in Mocoa 2017 it was at the Coliseo Municipal.","El PMU sigue la adaptación SCI/ICS en Colombia: Comandante del Incidente (único — usualmente jefe de CMGRD/Bomberos), Sección de Planeación, Sección de Operaciones (con divisiones geográficas y grupos funcionales — rescate, médica, evacuación), Sección de Logística, Sección de Administración/Finanzas, más Oficial de Información, Oficial de Seguridad, Oficial de Enlace para coordinación civil-militar y humanitaria. Reunión táctica cada 6 horas para actualizar el IAP (Plan de Acción del Incidente). Ubica el PMU en suelo seco y seguro con comunicaciones redundantes y señalización visible; en Mocoa 2017 fue en el Coliseo Municipal.","research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md","local"
"first-respondants-036","first-respondants","event","generic","fatigue-management","How do I manage responder fatigue during the event?","¿Cómo manejo la fatiga del personal de respuesta durante el evento?","Hard rule: 12 h on, 12 h off, with a sleep area on dry ground. After 18 h continuous in field, decision-making degrades to dangerous levels — extraction errors and personal injuries spike. Mandatory water and food intake every 4 h (rescatistas often forget); a responder who skips meals becomes a casualty. Pair always with a buddy for accountability. Watch for hyperthermia in tropical conditions and hypothermia after immersion — paradoxically both happen in the same shift. Designate a relief NCO/comandante to enforce rotations. Mocoa rescue ops were suspended overnight on day 2 due to rain and fatigue.","Regla dura: 12 h de trabajo, 12 h de descanso, con área de sueño en tierra seca. Después de 18 h continuas en terreno, la toma de decisiones se degrada a niveles peligrosos — los errores de extracción y lesiones personales se disparan. Hidratación y alimentación obligatorias cada 4 h (los socorristas suelen olvidarlas); un respondiente que omite comidas se vuelve víctima. Siempre en pareja con buddy para rendición de cuentas. Vigila hipertermia en condiciones tropicales e hipotermia tras inmersión — paradójicamente ambas ocurren en el mismo turno. Designa un suboficial/comandante de relevo para hacer cumplir rotaciones. Las operaciones de rescate en Mocoa se suspendieron de noche al día 2 por lluvia y fatiga.","research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md","local"
"first-respondants-037","first-respondants","event","generic","gbv-protection","How do I respond if I encounter potential GBV during a rescue?","¿Cómo respondo si encuentro un caso potencial de VBG durante un rescate?","If safe, secure space, listen without judgment, give the survivor control over next steps, do not press for details, refer to a female responder if survivor prefers, and connect to specialized services (Línea 155, Comisaría de Familia, Fiscalía SAVF, ICBF if NNA). Putumayo SIVIGILA logged 1,116 VBG cases in 2025 — Mocoa, Puerto Asís and Valle del Guamuez led. The CERF La Mojana project specifically integrated GBV awareness in its WASH and protection response. Never share identifiable info on radio. Document only what is needed for referral and respect confidentiality strictly.","Si es seguro, asegura un espacio, escucha sin juzgar, dale a la sobreviviente el control de los próximos pasos, no presiones por detalles, remite a una socorrista mujer si la persona lo prefiere, y conecta a servicios especializados (Línea 155, Comisaría de Familia, Fiscalía SAVF, ICBF si es NNA). El SIVIGILA de Putumayo registró 1.116 casos de VBG en 2025 — Mocoa, Puerto Asís y Valle del Guamuez lideran. El proyecto CERF La Mojana integró específicamente sensibilización en VBG en su respuesta WASH y protección. Nunca compartas información identificable por radio. Documenta sólo lo necesario para la remisión y respeta la confidencialidad estrictamente.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md|research/download-md/CERF-2022-La-Mojana-Rapid-Response.md","local|local"
"first-respondants-038","first-respondants","event","la-mojana","ageing-population","How do I respond to older persons left behind in flooded La Mojana?","¿Cómo respondo a personas adultas mayores que quedan en La Mojana inundada?","La Mojana 2025 noted a growing number of personas adultas mayores sin cuidadores because younger family members migrated. Older adults often refuse evacuation (they want to protect property). Approach with respect, sit at eye level, ask about chronic medications (diabetes, hypertension, cardiovascular) — interruption of these is the silent killer in floods. Carry a basic kit with insulin storage, hypertensive medications, oxygen if available. CMGRDs recommend designing complementary AHI mechanisms to deliver essential medications when older adults cannot travel. Build a community caregiver network (red de cuidadores voluntarios) for periodic visits.","La Mojana 2025 señaló creciente número de personas adultas mayores sin cuidadores porque los más jóvenes migraron. Las personas mayores muchas veces rechazan evacuar (quieren proteger sus bienes). Aproxímate con respeto, siéntate a la altura de los ojos, pregunta por medicamentos crónicos (diabetes, hipertensión, cardiovascular) — la interrupción de estos es el asesino silencioso en inundaciones. Lleva kit básico con almacenamiento de insulina, antihipertensivos, oxígeno si hay. Los CMGRD recomiendan diseñar mecanismos complementarios de AHI para entregar medicamentos esenciales cuando las personas mayores no pueden viajar. Arma una red comunitaria de cuidadores voluntarios para visitas periódicas.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local"
"first-respondants-039","first-respondants","event","putumayo","armed-conflict","How do I respond in a flood zone with active armed conflict like Bajo Putumayo?","¿Cómo respondo en una zona inundada con conflicto armado activo como Bajo Putumayo?","Bajo Putumayo has EMC (Iván Mordisco/Carolina Ramírez and Raúl Reyes fronts) and Comandos de la Frontera in tension; OCHA 2025 reports 3,249 people affected by mobility restrictions and 450 by confinamiento. Move only with Cruz Roja distinctive emblem visible, in marked vehicles, after notifying GANE actors via OCHA/CICR informal humanitarian liaison protocols. Never carry weapons or military escort into the affected community (compromises humanitarian status). Coordinate convoys with the ICRC which has experience navigating these contexts. Pre-event: identify acceso humanitario corridors with the ELC and CICR.","Bajo Putumayo tiene EMC (frentes Iván Mordisco/Carolina Ramírez y Raúl Reyes) y Comandos de la Frontera en tensión; OCHA 2025 reporta 3.249 personas afectadas por restricciones a la movilidad y 450 por confinamiento. Muévete sólo con emblema distintivo de Cruz Roja visible, en vehículos marcados, tras notificar a los GANE vía protocolos informales de enlace humanitario OCHA/CICR. Nunca lleves armas o escolta militar a la comunidad afectada (compromete el estatus humanitario). Coordina convoyes con el CICR que tiene experiencia navegando estos contextos. Pre-evento: identifica corredores de acceso humanitario con el ELC y CICR.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md|research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md","local|local"
"first-respondants-040","first-respondants","event","putumayo","oil-spill","How do I respond if a flood overlaps with an oil spill in Putumayo?","¿Cómo respondo si una inundación coincide con un derrame de petróleo en Putumayo?","Putumayo had 150 people affected by oil spill in Orito in 2025 per OCHA briefing. If flood mixes with oil, stop water rescue with non-equipped personnel — hydrocarbons cause skin burns, respiratory damage and ignition risk. Coordinate immediately with ANLA, CORPOAMAZONIA, the operating company HSE team, and Bomberos with SCBA. Mark contaminated water perimeter with fluorescent tape. Decontaminate any responder who entered: remove clothing, soap-and-water rinse, eye flush. Do not eat or drink near scene. Use absorbent booms only if certified responder; otherwise hold perimeter.","Putumayo tuvo 150 afectados por derrame de petróleo en Orito en 2025 según el briefing OCHA. Si la inundación se mezcla con petróleo, detén el rescate acuático con personal no equipado — los hidrocarburos causan quemaduras cutáneas, daño respiratorio y riesgo de ignición. Coordina inmediatamente con ANLA, CORPOAMAZONIA, el HSE de la operadora, y Bomberos con SCBA. Marca el perímetro de agua contaminada con cinta fluorescente. Descontamina al socorrista que entró: retira ropa, enjuague con agua y jabón, lavado ocular. No comer ni beber cerca de la escena. Usa barreras absorbentes sólo si eres respondiente certificado; si no, mantén perímetro.","research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local"
"first-respondants-041","first-respondants","event","generic","communications-relay","How do I handle communications relay when the celular drops?","¿Cómo manejo el relevo de comunicaciones cuando se cae el celular?","Establish redundant comms in layers: VHF for tactical (5-15 km line of sight), HF for regional (50-500 km), satellite (BGAN/Iridium/SPOT) for strategic. Position a comms NCO at PMU with logging in cuaderno bitácora — every transmission timestamped. Use a relay chain: field team → cuadrante leader → PMU → CMGRD → CDGRD → UNGRD. Pre-write standard SITREP format (location, situation, casualties, resources, request) to keep transmissions short. The 2017 Mocoa response and 2025 Putumayo events both saw 12-24 h periods with no celular service in affected areas.","Establece comunicaciones redundantes por capas: VHF para táctico (5-15 km línea de vista), HF para regional (50-500 km), satelital (BGAN/Iridium/SPOT) para estratégico. Pon un suboficial de comunicaciones en el PMU con registro en cuaderno bitácora — cada transmisión con hora. Usa cadena de relevo: equipo en terreno → líder de cuadrante → PMU → CMGRD → CDGRD → UNGRD. Pre-escribe formato estándar de SITREP (ubicación, situación, víctimas, recursos, solicitud) para mantener transmisiones cortas. Tanto la respuesta a Mocoa 2017 como a los eventos de Putumayo 2025 vieron períodos de 12-24 h sin servicio celular en zonas afectadas.","research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md","local"
"first-respondants-042","first-respondants","event","la-mojana","wash-emergency","How do I distribute emergency drinking water in flooded La Mojana?","¿Cómo distribuyo agua potable de emergencia en La Mojana inundada?","Acueductos collapse fast — Mocoa 2017 had two destroyed; La Mojana 2025 reports four affected. Point of use: deliver Aquatabs or LifeStraw filters with simple training. Bulk: use 1,000 L bladders with chlorine residual >0.5 ppm at point of distribution; UNICEF CERF 22-RR-CEF-055 distributed 1,666 family filters in 19 communities. Volume target: minimum 7.5 L/person/day for drinking and cooking, 15 L/p/d for full survival. Test free chlorine residual every 8 h. Coordinate with PAHO/OPS water quality monitoring strategies for community-level testing.","Los acueductos colapsan rápido — Mocoa 2017 tuvo dos destruidos; La Mojana 2025 reporta cuatro afectados. Punto de uso: entrega Aquatabs o filtros LifeStraw con capacitación simple. Volumen: usa bolsas de 1.000 L con cloro residual >0.5 ppm en el punto de distribución; UNICEF CERF 22-RR-CEF-055 distribuyó 1.666 filtros familiares en 19 comunidades. Volumen objetivo: mínimo 7,5 L/persona/día para beber y cocinar, 15 L/p/d para supervivencia completa. Mide cloro residual libre cada 8 h. Coordina con OPS/PAHO estrategias de monitoreo de calidad de agua a nivel comunitario.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md|research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md","local|local"
"first-respondants-043","first-respondants","event","generic","family-tracing","How do I run family tracing for missing persons during a flood?","¿Cómo manejo el rastreo familiar de personas desaparecidas durante una inundación?","Use Cruz Roja's Restablecimiento de Contactos Familiares (RCF) and the ICRC family-links website. Open a missing-person registry in the first 24 h with: name, age, sex, last known location, distinctive features, contact for the family member doing the search. Cross-reference with hospital admission lists, albergues registers, and the morgue (Medicina Legal). Mocoa 2017 had 106 missing initially declining to 57 disappeared after weeks; some were in hospitals in other cities. Coordinate with the alcaldía a public-board with photos at the PMU.","Usa Restablecimiento de Contactos Familiares (RCF) de Cruz Roja y la web de family-links del CICR. Abre un registro de personas desaparecidas en las primeras 24 h con: nombre, edad, sexo, última ubicación conocida, rasgos distintivos, contacto del familiar que busca. Cruza con listas de admisión hospitalaria, registros de albergues, y morgue (Medicina Legal). Mocoa 2017 tuvo 106 desaparecidos inicialmente que bajaron a 57 después de semanas; algunos estaban en hospitales de otras ciudades. Coordina con la alcaldía un tablero público con fotos en el PMU.","research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md|research/download-md/UNAL-Catastrofe-Mocoa.md","local|local"
"first-respondants-044","first-respondants","event","generic","aid-convoy-protection","How do I protect a humanitarian convoy from looting like Mocoa 2017?","¿Cómo protejo un convoy humanitario de saqueos como Mocoa 2017?","Mocoa 2017 saw at least 25 arrests for looting and one drug-trafficker convoy disguised as aid. Mark vehicles clearly with Cruz Roja or institution emblem, travel in convoy of 3+ vehicles, day-light hours when possible, with Policía escort coordinated through CMGRD (no military convoy in non-conflict floods to avoid militarization perception). Distribute at registered points only, never from the back of a moving vehicle. Carry manifests; refuse to be re-routed without PMU authorization. Report any suspicious aid convoy to UNGRD/CMGRD because false aid convoys destroy community trust.","Mocoa 2017 vio al menos 25 arrestos por saqueo y un convoy de narcotráfico disfrazado de ayuda. Marca vehículos claramente con emblema de Cruz Roja o institución, viaja en convoy de 3+ vehículos, en horario diurno cuando sea posible, con escolta de Policía coordinada a través del CMGRD (no convoy militar en inundaciones sin conflicto para evitar percepción de militarización). Distribuye sólo en puntos registrados, nunca desde un vehículo en movimiento. Lleva manifiestos; rehúsa ser desviado sin autorización del PMU. Reporta cualquier convoy sospechoso de ayuda a UNGRD/CMGRD porque los convoyes falsos destruyen la confianza comunitaria.","research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md","local"
