"id","role","phase","region","topic","question_en","question_es","answer_en","answer_es","references","ref_types"
"qa-0077","humanitarian-staff","event","generic","shelter","Who leads Shelter and CCCM in Colombia and what is the cluster minimum?","¿Quién lidera Albergue y CCCM en Colombia y cuál es el mínimo del clúster?","IOM leads the merged Shelter and Settlements/CCCM Cluster (with IFRC). Minimum response: (i) habitability assessment of collective shelters (existing facilities in Putumayo and La Mojana often substandard); (ii) NFI kits (hammocks, blankets, mats, kitchen sets); (iii) site coordination/management with sex-separated areas, complaints mechanisms; (iv) short-term accommodation in hotels/rented for vulnerability cases; (v) rental assistance for protracted needs. CCCM partners must train local governments and WLO/OPD on shelter management. La Mojana 2024 ACAPS noted ~400 kits not delivered in time to Mamón, Pumpuma, Los Ossas (Majagual) — logistics failure to avoid.","La OIM lidera el clúster fusionado Albergue y Asentamientos/CCCM (con IFRC). Respuesta mínima: (i) evaluación de habitabilidad de albergues colectivos (en Putumayo y La Mojana muchas veces sub-estándar); (ii) kits NFI (hamacas, frazadas, esteras, menaje); (iii) coordinación/manejo de sitio con áreas separadas por sexo, mecanismos de quejas; (iv) alojamiento de corto plazo en hoteles/arrendamiento para casos de vulnerabilidad; (v) auxilios de arriendo para necesidades prolongadas. Los socios CCCM deben capacitar a gobiernos locales y a WLO/OPD en manejo de albergue. ACAPS La Mojana 2024 notó que ~400 kits no llegaron a tiempo a Mamón, Pumpuma, Los Ossas (Majagual) — falla logística a evitar.","research/download-md/IOM-Colombia-Crisis-Response-Plan-2025.md|research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local|local"
"qa-0078","humanitarian-staff","event","generic","education","How does Education in Emergencies prevent children from dropping out during prolonged floods?","¿Cómo previene Educación en Emergencias la deserción escolar durante inundaciones prolongadas?","UNICEF + Save + NRC co-lead EiE. Standard package: (i) Temporary Learning Spaces (TLS / Espacios Temporales de Aprendizaje) when schools are flooded or used as albergues; (ii) school-WASH rehabilitation (CERF 22-RR-CEF-055 rehabbed 6 schools in La Mojana); (iii) catch-up programmes; (iv) teacher MHPSS; (v) school-feeding linkage with PAE. La Mojana 2025 has 6,200+ students at risk; 8 schools flooded in San Benito Abad, 10 in Guaranda, 9 in Majagual. Putumayo 2025: 7 institutions interrupted in Cartagena del Chairá, San Vicente del Caguán, Solano. Coordinate with Secretaría de Educación and Min Educación for academic-calendar adjustments.","UNICEF + Save + NRC co-lideran EeE. Paquete estándar: (i) Espacios Temporales de Aprendizaje (ETA / TLS) cuando las escuelas están inundadas o son usadas como albergues; (ii) rehabilitación WASH escolar (el CERF 22-RR-CEF-055 rehabilitó 6 escuelas en La Mojana); (iii) programas de nivelación; (iv) SMAPS para docentes; (v) articulación con PAE para alimentación escolar. La Mojana 2025 tiene 6.200+ estudiantes en riesgo; 8 escuelas inundadas en San Benito Abad, 10 en Guaranda, 9 en Majagual. Putumayo 2025: 7 instituciones interrumpidas en Cartagena del Chairá, San Vicente del Caguán, Solano. Coordine con Secretaría de Educación y MinEducación para ajustes al calendario académico.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md|research/download-md/CERF-2022-La-Mojana-Rapid-Response.md","local|local|local"
"qa-0079","humanitarian-staff","event","generic","coordination","How do I run civil-military coordination during flood response?","¿Cómo conduzco la coordinación civil-militar durante la respuesta a inundación?","Apply IASC civil-military coordination guidelines and Colombian humanitarian principles. The military (FFAA, Armada Nacional, FAC) often provides search-rescue, transport (helicopters, boats), debris clearance — accept these as last-resort logistical assets when civilian capacity is insufficient. Always retain humanitarian space: do not co-locate; do not transport humanitarian goods on combatant assets in conflict-overlap zones (Putumayo); do not allow joint visibility with armed actors. UNGRD coordinates the national civil-military layer through the SNGRD. Document any reception of military assistance per IASC guidelines (Oslo / non-binding).","Aplique las guías IASC de coordinación civil-militar y los principios humanitarios colombianos. La fuerza pública (FFMM, Armada, FAC) muchas veces aporta búsqueda-rescate, transporte (helicópteros, lanchas), limpieza de escombros — acéptelo como último recurso logístico cuando la capacidad civil sea insuficiente. Mantenga el espacio humanitario: no co-localizarse; no transportar bienes humanitarios en activos de combatientes en zonas con conflicto (Putumayo); no permitir visibilidad conjunta con actores armados. UNGRD coordina la capa civil-militar nacional vía el SNGRD. Documente cualquier recepción de asistencia militar según guías IASC (Oslo / no vinculantes).","research/humanitarian-aid-colombia/humanitarian-aid-context.md","local"
"qa-0080","humanitarian-staff","event","generic","data-information","How do I run a Multi-Sector Initial Rapid Assessment (MIRA) in the first 7-10 days?","¿Cómo conduzco una Evaluación Rápida Multisectorial (MIRA) en los primeros 7-10 días?","Convene a MIRA team led by OCHA + cluster focal points within 72h. Three pillars: secondary-data review (UMAIC + IDEAM + UNGRD EDAN drafts + media); community-level qualitative (focus groups in albergues and accessible communities, with sex/age/ethnic breakdown); key informant interviews (alcaldía, IPS, MoH, Defensoría). Outputs: severity ranking by municipality, immediate priority needs by cluster, access-and-coverage gap map. Mocoa 2017 lesson: rapid assessment must be iterative — figures changed daily for weeks. La Mojana lesson: cross JAC counts vs municipal censos to avoid duplication (Guaranda did this in 2024).","Convoque un equipo MIRA liderado por OCHA + puntos focales de clúster en 72h. Tres pilares: revisión de datos secundarios (UMAIC + IDEAM + EDAN preliminares de UNGRD + medios); cualitativo a nivel comunitario (grupos focales en albergues y comunidades accesibles, con desglose por sexo/edad/etnia); entrevistas a informantes clave (alcaldía, IPS, MinSalud, Defensoría). Productos: ranking de severidad por municipio, necesidades prioritarias inmediatas por clúster, mapa de brechas de acceso y cobertura. Lección Mocoa 2017: la evaluación rápida debe ser iterativa — las cifras cambiaron diariamente por semanas. Lección La Mojana: cruce conteos JAC con censos municipales para evitar duplicación (Guaranda lo hizo en 2024).","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
"qa-0081","humanitarian-staff","event","generic","coordination","How do I keep a CMGRD-CDGRD-UNGRD information loop open from an ELC?","¿Cómo mantengo un bucle de información CMGRD-CDGRD-UNGRD abierto desde un ELC?","Anchor in the SNGRD architecture: CMGRD (municipal) → CDGRD (departmental) → UNGRD (national). At ELC level, the OCHA HoSO maintains daily contact with CDGRD director and weekly with UNGRD subdirección de manejo. Practical mechanisms: (i) jointly chair CDGRD reuniones extraordinarias when calamidad pública declared; (ii) feed UMAIC consolidations into UNGRD's national PMU; (iii) request EDAN packets from CMGRDs and reconcile with cluster figures; (iv) for La Mojana cross with Plan Mojana / Fondo Adaptación; (v) for Putumayo cross with ODGRD del Putumayo and Defensoría. Document any access denial or data refusal.","Apóyese en la arquitectura SNGRD: CMGRD (municipal) → CDGRD (departamental) → UNGRD (nacional). A nivel ELC, el HoSO de OCHA mantiene contacto diario con el director del CDGRD y semanal con la subdirección de manejo de UNGRD. Mecanismos prácticos: (i) co-presidir las reuniones extraordinarias del CDGRD cuando se declare calamidad pública; (ii) alimentar las consolidaciones UMAIC en el PMU nacional de la UNGRD; (iii) solicitar paquetes EDAN de los CMGRD y reconciliarlos con cifras de clúster; (iv) para La Mojana cruce con Plan Mojana / Fondo Adaptación; (v) para Putumayo cruce con ODGRD del Putumayo y Defensoría. Documente cualquier denegación de acceso o de datos.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local|local"
"qa-0082","humanitarian-staff","event","generic","data-information","How do I treat census data of affected households given protection risks?","¿Cómo trato los datos de censo de hogares afectados ante riesgos de protección?","Apply IASC Operational Guidance on Data Responsibility and EHP Colombia data-protection protocols: (i) collect minimum necessary PII; (ii) anonymize and aggregate before sharing across clusters; (iii) restrict raw beneficiary lists to a single repository per agency, encrypted; (iv) never share names of GBV survivors, indigenous leaders, ex-combatants; (v) in Putumayo and Catatumbo treat any beneficiary list as confidential due to NSAG taxation/coercion risk. Coordinate with the Information Management Working Group; the Cash Working Group has data-sharing modalities for FSPs.","Aplique la Guía Operacional del IASC sobre Responsabilidad de Datos y los protocolos de protección de datos del EHP Colombia: (i) recoja la mínima PII necesaria; (ii) anonimice y agregue antes de compartir entre clústeres; (iii) restrinja las listas crudas de beneficiarios a un repositorio único por agencia, cifrado; (iv) nunca comparta nombres de sobrevivientes VBG, líderes indígenas o ex-combatientes; (v) en Putumayo y Catatumbo trate cualquier lista de beneficiarios como confidencial por riesgo de tributación/coerción de GANE. Coordine con el Information Management Working Group; el Cash Working Group tiene modalidades de intercambio de datos con proveedores financieros.","research/humanitarian-aid-colombia/humanitarian-aid-context.md|research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local|local"
"qa-0083","humanitarian-staff","event","generic","coordination","What does PSEA require from me at the start of a flood response?","¿Qué exige PSEA de mí al inicio de una respuesta a inundación?","Within 72h of cluster activation: (i) brief all responders on PSEA standards and the EHP Colombia PSEA Network; (ii) post complaints/reporting channels at every albergue (multi-channel: phone, anonymous box, focal point); (iii) verify all implementing partners signed PSEA codes of conduct; (iv) ensure Cash Working Group flows do not create coercion vectors; (v) GBV AoR and PSEA interlock — survivors of SEA are referred via GBV pathways, not investigated in public. Recipient agencies of CERF must report PSEA incidents to OCHA Geneva. Maintain a roster of Investigators per agency.","Dentro de 72h tras activación del clúster: (i) capacite a todos los respondientes en estándares PSEA y la Red PSEA del EHP Colombia; (ii) publique canales de quejas/reporte en cada albergue (multicanal: teléfono, buzón anónimo, punto focal); (iii) verifique que todos los socios implementadores firmaron códigos PSEA; (iv) asegure que los flujos del Cash Working Group no creen vectores de coerción; (v) la AoR VBG y PSEA están interconectadas — sobrevivientes de EAS se remiten vía rutas VBG, no se investigan en público. Las agencias receptoras CERF deben reportar incidentes PSEA a OCHA Ginebra. Mantenga un roster de Investigadores por agencia.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
"qa-0084","humanitarian-staff","event","generic","disability-inclusion","How do I build disability inclusion into a flood response?","¿Cómo integro la inclusión de discapacidad en una respuesta a inundación?","Apply IASC Guidelines on Inclusion of Persons with Disabilities. Track PwD in beneficiary data — CERF 22-RR-COL-54690 reached only 485 PwD vs 1,145 planned, a known gap. Practical actions: (i) accessible WASH (CERF UNICEF action included accessibility-designed toilets); (ii) accessible communication (audio/visual/easy-read advisories); (iii) accessible registration in albergues; (iv) consult OPDs in Cash Working Group transfer-value setting; (v) ensure evacuation plans include people with mobility, hearing, vision, or cognitive impairments. Coordinate with Min Salud, ICBF, and OPD networks.","Aplique las Guías IASC sobre Inclusión de Personas con Discapacidad. Lleve a las PcD en los datos de beneficiarios — el CERF 22-RR-COL-54690 alcanzó solo 485 PcD frente a 1.145 planeadas, brecha conocida. Acciones prácticas: (i) WASH accesible (la acción CERF UNICEF incluyó letrinas con diseño accesible); (ii) comunicación accesible (audio/visual/lectura fácil); (iii) registro accesible en albergues; (iv) consulte OPD en la fijación de valores de transferencia del Cash Working Group; (v) asegure que los planes de evacuación incluyan personas con discapacidad motora, auditiva, visual o cognitiva. Coordine con MinSalud, ICBF y redes OPD.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md","local"
"qa-0085","humanitarian-staff","event","generic","coordination","How do I prevent the donations bottleneck that paralyzed Mocoa 2017?","¿Cómo prevengo el cuello de botella de donaciones que paralizó Mocoa 2017?","Mocoa 2017 lesson: large in-kind donation flows arrived without classification, logistics or traceability and clogged distribution. Apply: (i) early Cash-First messaging to donors and the public via OCHA + UNGRD joint comms; (ii) coordinated public-donations channel (one-window) with Cruz Roja or local consortium; (iii) pre-agreed warehouse capacity (IFRC, IOM); (iv) categorize incoming goods on arrival, reject inappropriate items (used clothing, expired meds); (v) publish a needs-list updated weekly. Push the Cash Working Group to be visible to media and corporate donors from day 2.","Lección Mocoa 2017: grandes flujos de donaciones en especie llegaron sin clasificación, logística o trazabilidad y atascaron la distribución. Aplique: (i) mensajería Cash-First temprana a donantes y público vía comunicación conjunta OCHA + UNGRD; (ii) canal coordinado de donaciones públicas (ventanilla única) con Cruz Roja o consorcio local; (iii) capacidad de bodega preacordada (IFRC, OIM); (iv) categorice bienes entrantes al ingreso, rechace elementos inapropiados (ropa usada, medicamentos vencidos); (v) publique lista de necesidades actualizada semanalmente. Empuje al Cash Working Group a ser visible para medios y donantes corporativos desde el día 2.","research/download-md/ACAPS-2017-Mocoa-Floods-Mudslides.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
"qa-0086","humanitarian-staff","event","generic","coordination","How do I scale up local NGO partnerships during peak response?","¿Cómo escalo alianzas con ONG locales durante el pico de respuesta?","Locally Led Action is a Grand Bargain commitment. In Colombia: (i) prioritize national NGOs already in ELC (e.g., Pastoral Social, Corporación Paz y Democracia, Alianza de Mujeres Tejedoras de Vida, Corporación Casa Amazonía in Putumayo; Pastoral Social and local consortiums in La Mojana); (ii) sub-grant via UN agencies — CERF 22-RR-COL-54690 sub-granted US$466,804 to national NGOs; (iii) share Due Diligence harmonized formats; (iv) flexible reporting to compensate for capacity gaps; (v) allocate at least 25% of cluster activities to local actors per Grand Bargain.","La Locally Led Action es compromiso del Grand Bargain. En Colombia: (i) priorice ONGs nacionales ya en el ELC (p.ej., Pastoral Social, Corporación Paz y Democracia, Alianza de Mujeres Tejedoras de Vida, Corporación Casa Amazonía en Putumayo; Pastoral Social y consorcios locales en La Mojana); (ii) sub-otorgue vía agencias ONU — el CERF 22-RR-COL-54690 sub-otorgó US$466.804 a ONGs nacionales; (iii) comparta formatos de Due Diligence armonizados; (iv) reporte flexible para compensar brechas de capacidad; (v) destine al menos 25% de actividades de clúster a actores locales según Grand Bargain.","research/download-md/CERF-2022-La-Mojana-Rapid-Response.md|research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local|local"
"qa-0087","humanitarian-staff","event","generic","coordination","Should I trigger a Charter of the International Disasters Charter / Copernicus EMS activation?","¿Debo activar la Carta Internacional de Desastres / Copernicus EMS?","Yes when (i) flood extent exceeds national Copernicus/UNGRD response mapping capacity, or (ii) NSO data is not timely. Colombia precedents: EMSR865 (Córdoba Feb 2026 flood, Copernicus EMS Rapid Mapping); UNOSAT product 4022 (La Mojana Nov 2024); Charter activated Nov 2024 for La Mojana / Caribbean coast. Activation is by the National Authorized User (UNGRD or Cancillería). Coordinate via OCHA Information Management Officer with UNOSAT or Copernicus EMS — they require named focal point and exposure-of-interest polygons. Outputs feed UMAIC products.","Sí cuando (i) la extensión de inundación supera la capacidad nacional de mapeo Copernicus/UNGRD, o (ii) los datos del INE no son oportunos. Precedentes Colombia: EMSR865 (inundación Córdoba feb 2026, Copernicus EMS Rapid Mapping); producto UNOSAT 4022 (La Mojana nov 2024); Carta activada nov 2024 para La Mojana / costa Caribe. La activación la hace el Usuario Nacional Autorizado (UNGRD o Cancillería). Coordine vía el Information Management Officer de OCHA con UNOSAT o Copernicus EMS — requieren punto focal nombrado y polígonos de exposición. Los productos alimentan a UMAIC.","research/water-crisis-colombia.md|https://emergency.copernicus.eu/mapping/list-of-components/EMSR865","local|cloud"
"qa-0088","humanitarian-staff","event","generic","coordination","How do I keep media engagement aligned with humanitarian principles during a high-profile flood?","¿Cómo mantengo la relación con medios alineada a los principios humanitarios en una inundación de alto perfil?","Coordinate via OCHA Communications + agency PIOs in a single talking-points sheet. Rules: (i) no images/names of children, GBV survivors, indigenous leaders without informed consent; (ii) accurate aggregate figures sourced to UNGRD/UMAIC, not speculative; (iii) avoid politicization (don't frame UNGRD as failed even when access is poor — use 'gaps'); (iv) credit affected communities and local responders; (v) for La Mojana frame chronic-crisis, for Putumayo frame double-impact (climate + conflict). Use radio for community-facing messages — La Mojana lessons noted radio comunitaria as primary channel for evacuation and aid info.","Coordine vía Comunicaciones OCHA + PIO de agencias en una hoja única de mensajes. Reglas: (i) sin imágenes/nombres de niñez, sobrevivientes VBG, líderes indígenas sin consentimiento informado; (ii) cifras agregadas precisas con fuente UNGRD/UMAIC, no especulativas; (iii) evite politizar (no presentar a UNGRD como fallida aunque el acceso sea deficiente — use 'brechas'); (iv) reconozca a comunidades afectadas y respondientes locales; (v) para La Mojana enmarque la crisis crónica, para Putumayo enmarque el doble impacto (clima + conflicto). Use la radio para mensajes a la comunidad — lecciones La Mojana destacan la radio comunitaria como canal primario para evacuación e información de ayuda.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
"qa-0089","humanitarian-staff","event","generic","disability-inclusion","How does Sphere apply to my albergue site management?","¿Cómo se aplica Sphere a la gestión del sitio del albergue?","Sphere Minimum Standards (latest 2018) are the operational reference: water (15L/person/day minimum, recommended 20L+), sanitation (1 latrine per 20 persons, sex-separated), hygiene (handwashing per 250 ppl), shelter (3.5m² covered space per person), health (consultations <50/day per clinician). For Colombia adapt to ENS / Min Vivienda standards. La Mojana shows recurrent shortfalls — Alto San Matías (Guaranda) had no aqueduct or sewerage even hosting 210+ displaced. Conduct daily WASH-shelter walks; quarterly Sphere self-assessments.","Las Normas Mínimas Sphere (2018) son la referencia operacional: agua (15 L/persona/día mínimo, recomendado 20+); saneamiento (1 letrina por 20 personas, separado por sexo); higiene (lavamanos por 250 personas); albergue (3,5 m² techados por persona); salud (consultas <50/día por clínico). Para Colombia adapte a estándares ENS / MinVivienda. La Mojana muestra carencias recurrentes — Alto San Matías (Guaranda) no tenía acueducto ni alcantarillado incluso albergando 210+ desplazados. Realice rondas WASH-albergue diarias; auto-evaluaciones Sphere trimestrales.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md|https://spherestandards.org/","local|cloud"
"qa-0090","humanitarian-staff","event","generic","coordination","How do I integrate the Unidad para las Víctimas AHI when floods overlap conflict displacement?","¿Cómo integro la AHI de la Unidad para las Víctimas cuando las inundaciones se superponen con desplazamiento por conflicto?","AHI (Atención y Ayuda Humanitaria Inmediata) is the Unidad's instrument for Law-1448 victims; municipios are first responders. When flooding compounds conflict displacement (Putumayo, Catatumbo, Pacífico), populations may be eligible under both AHI (conflict criteria) and UNGRD-led disaster response. Operational deconfliction: ELC verifies each affected family's victim status; UN agencies do not duplicate AHI components (alimentación, kits aseo, cocina, alojamiento transitorio) but complement (specialized child protection, GBV, MHPSS, livelihoods). Recommend Comité Extraordinario de Justicia Transicional for masivos.","La AHI (Atención y Ayuda Humanitaria Inmediata) es el instrumento de la Unidad para víctimas Ley 1448; los municipios son primeros respondientes. Cuando la inundación se superpone con desplazamiento por conflicto (Putumayo, Catatumbo, Pacífico) las personas pueden ser elegibles tanto por AHI (criterio conflicto) como por respuesta a desastres liderada por UNGRD. Desconflicto operacional: el ELC verifica el estatus víctimas de cada familia; las agencias ONU no duplican componentes AHI (alimentación, kits aseo, cocina, alojamiento transitorio) sino que complementan (protección de niñez especializada, VBG, SMAPS, medios de vida). Recomiende Comité Extraordinario de Justicia Transicional para eventos masivos.","research/humanitarian-aid-colombia/humanitarian-aid-context.md","local"
"qa-0091","humanitarian-staff","event","generic","mental-health","How does MHPSS scale during a long-running flood emergency?","¿Cómo escala el SMAPS durante una emergencia de inundación prolongada?","Apply IASC MHPSS pyramid: (1) basic services and security; (2) community/family supports; (3) focused non-specialized support; (4) specialized services. La Mojana 2025 documented community-level anxiety, depression, hopelessness, suicidal ideation/attempts/cases — high-severity MHPSS need. Operational scale-up: (i) interdisciplinary teams (mental-health professional + social worker + psychologist) with cultural-territorial enfoque per OCHA La Mojana recommendations; (ii) community-based PFA training for JAC leaders; (iii) referral pathway to MoH IPS for clinical cases; (iv) MHPSS for responders themselves. PAHO/OPS leads with MoH; Cruz Roja and MSF surge.","Aplique la pirámide SMAPS del IASC: (1) servicios básicos y seguridad; (2) apoyos comunitarios/familiares; (3) apoyo focalizado no especializado; (4) servicios especializados. La Mojana 2025 documentó a nivel comunitario ansiedad, depresión, desesperanza, ideación/intentos/casos consumados de suicidio — necesidad SMAPS de alta severidad. Escalamiento operacional: (i) equipos interdisciplinarios (profesional de salud mental + trabajo social + psicología) con enfoque cultural-territorial según recomendaciones OCHA La Mojana; (ii) capacitación PAP comunitaria para líderes JAC; (iii) ruta de remisión a IPS MinSalud para casos clínicos; (iv) SMAPS para los propios respondientes. OPS lidera con MinSalud; Cruz Roja y MSF como surge.","research/download-md/OCHA-La-Mojana-Factsheet-No1-19062025.md","local"
"qa-0092","humanitarian-staff","event","generic","coordination","How do I activate the EHP IM cell to support a multi-departmental flood SitRep?","¿Cómo activo la célula IM del EHP para apoyar un SitRep multi-departamental?","UMAIC (Unidad de Manejo y Análisis de Información Colombia) is the IM backbone. Activation: (i) OCHA HoSO requests UMAIC surge of staff per affected ELC; (ii) coordinate with GIFMM IM cell where mixed migratory flows overlap (Arauca, Putumayo); (iii) consolidate cluster matrices into a single dashboard; (iv) draft SitRep narrative co-signed OCHA + GIFMM (precedent: 29 July 2025 SitRep covering 8 departments, 124,580 people); (v) request Copernicus EMS or UNOSAT satellite-extent products if scale warrants. Publish via OCHA Colombia and reliefweb.","UMAIC (Unidad de Manejo y Análisis de Información Colombia) es la columna IM. Activación: (i) el HoSO de OCHA solicita surge UMAIC por ELC afectado; (ii) coordine con la célula IM de GIFMM donde se traslapan flujos migratorios mixtos (Arauca, Putumayo); (iii) consolide matrices de clúster en un dashboard único; (iv) redacte la narrativa del SitRep co-firmada OCHA + GIFMM (precedente: SitRep del 29 jul 2025 cubriendo 8 departamentos, 124.580 personas); (v) solicite productos satelitales Copernicus EMS o UNOSAT si la escala lo amerita. Publique vía OCHA Colombia y ReliefWeb.","research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md|research/water-crisis-colombia.md","local|local"
"qa-0093","humanitarian-staff","event","generic","coordination","Should I activate Emergency Telecommunications / logistics common services in remote flood areas?","¿Debo activar telecomunicaciones de emergencia / servicios logísticos comunes en zonas remotas inundadas?","Yes when ICT or logistics fail beyond single-agency capacity. WFP leads Logistics Cluster and Emergency Telecommunications Cluster (ETC) globally; in Colombia activation is exceptional and requires HCT decision. Triggers: (i) collapse of fluvial/aerial supply (Putumayo Amazonas Bajo Putumayo); (ii) loss of mobile coverage in resguardos and rural Mojana; (iii) need for shared warehouses (precedent: La Mojana 2024 with kits stalled). For most Colombia floods, agency-level logistics suffice — but pre-position MoUs with WFP for fluvial transport, IFRC for warehouses, ICRC for safe corridors.","Sí, cuando TIC o logística fallan más allá de la capacidad de una agencia. PMA lidera el Cluster Logística y el ETC globalmente; en Colombia la activación es excepcional y requiere decisión del HCT. Gatillos: (i) colapso de abastecimiento fluvial/aéreo (Putumayo Amazonas Bajo Putumayo); (ii) pérdida de cobertura móvil en resguardos y rural Mojana; (iii) necesidad de bodegas compartidas (precedente: La Mojana 2024 con kits varados). Para la mayoría de inundaciones colombianas la logística por agencia es suficiente — pero preposicione MoUs con PMA para transporte fluvial, con IFRC para bodegas y con CICR para corredores seguros.","research/download-md/ACAPS-2024-La-Mojana-Flooding.md","local"
"qa-0094","humanitarian-staff","event","generic","coordination","How do I report humanitarian-access events systematically?","¿Cómo reporto sistemáticamente los eventos de acceso humanitario?","Use the OCHA Humanitarian Access Tool: log each access incident (denial, delay, attack on humanitarian assets, looting) with date, location, perpetrator (if known), modality, impact on caseload. In 2023 Colombia had a 69% increase in access events vs 2022. Putumayo had 3,249 mobility-restriction-affected people in 2025; Caquetá and Amazonas had similar trends. Submit to OCHA monthly access analysis; feed CPRP and donor briefings. Coordinate with ICRC for principled access negotiation. Never publish names of perpetrators or specific community locations that could endanger.","Use el OCHA Humanitarian Access Tool: registre cada incidente de acceso (denegación, demora, ataque a activos humanitarios, saqueo) con fecha, ubicación, perpetrador (si se conoce), modalidad, impacto en caseload. En 2023 Colombia tuvo aumento del 69% en eventos de acceso vs 2022. Putumayo tuvo 3.249 personas afectadas por restricciones a la movilidad en 2025; Caquetá y Amazonas tendencias similares. Someta el análisis mensual de acceso a OCHA; alimente CPRP y briefings de donantes. Coordine con CICR para negociación de acceso por principios. Nunca publique nombres de perpetradores ni ubicaciones comunitarias específicas que puedan poner en peligro.","research/download-md/OCHA-HRP-Colombia-2024-2025-Summary.md|research/download-md/OCHA-Putumayo-Briefing-Departamental-2025.md","local|local"
"qa-0095","humanitarian-staff","event","generic","coordination","Where can I find the Colombia HRP funding flows live?","¿Dónde encuentro los flujos de financiación HRP Colombia en vivo?","OCHA Financial Tracking Service hosts plan ID 1181 for Colombia 2024-2025 at https://fts.unocha.org/plans/1181/flows. The service shows total requirement, funded vs unfunded, donor breakdown, cluster allocation and CERF/CBPF flows. Use it for funding-gap advocacy, donor briefings, HCT meetings. For real-time CERF allocation tracking visit cerf.un.org. Cross-walk with Plan Mojana / Fondo Adaptación national flows for the bigger picture in La Mojana.","El Financial Tracking Service de OCHA aloja el plan ID 1181 para Colombia 2024-2025 en https://fts.unocha.org/plans/1181/flows. El servicio muestra requerimiento total, financiado vs no financiado, desglose por donante, asignación por clúster y flujos CERF/CBPF. Úselo para incidencia sobre brechas de financiación, briefings a donantes, reuniones HCT. Para seguimiento en tiempo real de asignaciones CERF visite cerf.un.org. Cruce con flujos nacionales del Plan Mojana / Fondo Adaptación para la imagen completa en La Mojana.","https://fts.unocha.org/plans/1181/flows|https://cerf.un.org/","cloud|cloud"
"qa-0096","humanitarian-staff","event","generic","coordination","How do I avoid duplication between EHP / GIFMM / SNARIV during a flood?","¿Cómo evito duplicación entre EHP / GIFMM / SNARIV durante una inundación?","Three architectures coexist: EHP (climate + conflict), GIFMM (mixed migratory flows under R4V), SNARIV (Law 1448 victims). Where they overlap (e.g., Arauca floods affecting refugees + IDPs + indigenous + migrants in 2025): (i) co-chaired EHP-GIFMM meetings at department level; (ii) shared 4W matrix; (iii) sequencing — Unidad para las Víctimas AHI for Law-1448 eligible, EHP cluster response for non-Law-1448 affected, GIFMM-aligned response for Venezuelan refugees and migrants; (iv) joint OCHA + GIFMM SitReps (29 July 2025 model). Maintain ELC as ground-level deconfliction body.","Coexisten tres arquitecturas: EHP (clima + conflicto), GIFMM (flujos migratorios mixtos bajo R4V), SNARIV (víctimas Ley 1448). Donde se superponen (p.ej., inundaciones Arauca afectando refugiados + PDI + indígenas + migrantes en 2025): (i) reuniones EHP-GIFMM co-presididas a nivel departamental; (ii) matriz 4W compartida; (iii) secuenciación — AHI Unidad para las Víctimas para elegibles Ley 1448, respuesta de clúster EHP para afectados no-Ley 1448, respuesta GIFMM-alineada para refugiados y migrantes venezolanos; (iv) SitReps conjuntos OCHA + GIFMM (modelo 29 jul 2025). Mantenga al ELC como cuerpo de desconflictamiento a nivel terreno.","research/download-md/OCHA-SitRep-Inundaciones-Amazonia-Orinoquia-2025.md|research/humanitarian-aid-colombia/humanitarian-aid-context.md","local|local"
